[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 203.73209894052692, Score, 25.666666666666668,sDepthFirstSearchLowCost,Cost, 119.9630851636989, Score, -21.0, PathLength, 62.0,sLeastConnectedFirst,Cost, 433.26057289534646, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 2873.430266149867, Score, 36.0,sDepthFirstSearchLowCost,Cost, 410.07618043483086, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 348.7958695709925, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 15647.331315462723, Score, 38.33333333333333,sDepthFirstSearchLowCost,Cost, 615.6060357220334, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 366.6517628339408, Score, -22.666666666666664, PathLength, 67.0,
hRandomSet,Cost, 242.81193952583016, Score, 41.666666666666664,sDepthFirstSearchLowCost,Cost, 499.28452825540967, Score, -52.33333333333333, PathLength, 156.0,sLeastConnectedFirst,Cost, 457.4404376828564, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 14207.143234365194, Score, 35.666666666666664,sDepthFirstSearchLowCost,Cost, 379.8968616025385, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 481.46453480788955, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 19085.834173829753, Score, 48.83333333333333,sDepthFirstSearchLowCost,Cost, 659.5739236415819, Score, -66.0, PathLength, 197.0,sLeastConnectedFirst,Cost, 477.5823803021703, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 30411.016951792975, Score, 42.33333333333333,sDepthFirstSearchLowCost,Cost, 645.261696434129, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 478.94837759098374, Score, -30.666666666666664, PathLength, 91.0,
hMinimumConnectivity,Cost, 2512.309610490836, Score, 37.0,sDepthFirstSearchLowCost,Cost, 529.6415276076477, Score, -51.33333333333333, PathLength, 153.0,sLeastConnectedFirst,Cost, 348.53244647070727, Score, -22.666666666666664, PathLength, 67.0,
hMinimumConnectivity,Cost, 2272.468682186558, Score, 37.833333333333336,sDepthFirstSearchLowCost,Cost, 576.2774704502065, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 345.5626459453924, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 9812.890856080068, Score, 44.83333333333334,sDepthFirstSearchLowCost,Cost, 620.8725673244543, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 530.7584164001545, Score, -34.66666666666667, PathLength, 103.0,
hMinimumConnectivity,Cost, 1128.0722104904328, Score, 25.333333333333336,sDepthFirstSearchLowCost,Cost, 371.84923147271485, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 176.66371261792895, Score, -12.666666666666668, PathLength, 37.0,
hRandomSet,Cost, 163.35301490772346, Score, 31.5,sDepthFirstSearchLowCost,Cost, 382.60528069860914, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 362.5467537579801, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 143.2712490861647, Score, 25.666666666666664,sDepthFirstSearchLowCost,Cost, 187.23611439865357, Score, -22.0, PathLength, 65.0,sLeastConnectedFirst,Cost, 472.27582949575657, Score, -29.333333333333332, PathLength, 87.0,
hRandomSet,Cost, 279.47539421518906, Score, 43.5,sDepthFirstSearchLowCost,Cost, 459.0927832228792, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 514.776390488451, Score, -36.0, PathLength, 107.0,
hMinimumConnectivity,Cost, 20613.40459163802, Score, 37.166666666666664,sDepthFirstSearchLowCost,Cost, 608.4785901339126, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 331.8802922954661, Score, -21.666666666666668, PathLength, 64.0,
hMinimumConnectivity,Cost, 4843.793757111361, Score, 44.166666666666664,sDepthFirstSearchLowCost,Cost, 682.0301183329456, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 358.5491739432937, Score, -23.0, PathLength, 68.0,
hMinimumConnectivity,Cost, 3957.381522427446, Score, 38.0,sDepthFirstSearchLowCost,Cost, 523.3778485691046, Score, -50.33333333333333, PathLength, 150.0,sLeastConnectedFirst,Cost, 387.3096280078592, Score, -25.666666666666664, PathLength, 76.0,
hRandomSet,Cost, 105.28007413527321, Score, 42.83333333333333,sDepthFirstSearchLowCost,Cost, 634.6961155322684, Score, -56.666666666666664, PathLength, 169.0,sLeastConnectedFirst,Cost, 449.3545549386732, Score, -28.999999999999996, PathLength, 86.0,
hMinimumConnectivity,Cost, 21208.599421965468, Score, 43.16666666666667,sDepthFirstSearchLowCost,Cost, 604.4918550428157, Score, -62.66666666666667, PathLength, 187.0,sLeastConnectedFirst,Cost, 332.4452240593304, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 5621.316499309413, Score, 48.666666666666664,sDepthFirstSearchLowCost,Cost, 496.9628816137961, Score, -61.33333333333333, PathLength, 183.0,sLeastConnectedFirst,Cost, 507.84040168401975, Score, -36.0, PathLength, 107.0,
hMinimumConnectivity,Cost, 19261.677149051233, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 476.88830742573873, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 398.7355190006597, Score, -28.000000000000004, PathLength, 83.0,
hRandomSet,Cost, 342.4115717653983, Score, 25.5,sDepthFirstSearchLowCost,Cost, 177.03594804738168, Score, -23.0, PathLength, 68.0,sLeastConnectedFirst,Cost, 424.6612640258939, Score, -28.000000000000004, PathLength, 83.0,
hMinimumConnectivity,Cost, 15146.842294067546, Score, 36.16666666666667,sDepthFirstSearchLowCost,Cost, 416.3860750098613, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 364.4048338115784, Score, -24.666666666666668, PathLength, 73.0,
hMinimumConnectivity,Cost, 3989.587486009272, Score, 34.83333333333333,sDepthFirstSearchLowCost,Cost, 541.6941708620952, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 297.33561970077903, Score, -20.0, PathLength, 59.0,
hMinimumConnectivity,Cost, 7128.649211857352, Score, 35.166666666666664,sDepthFirstSearchLowCost,Cost, 507.1785054771693, Score, -44.666666666666664, PathLength, 133.0,sLeastConnectedFirst,Cost, 372.99203136382033, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 10705.009956080848, Score, 36.33333333333333,sDepthFirstSearchLowCost,Cost, 469.66980755518233, Score, -42.0, PathLength, 125.0,sLeastConnectedFirst,Cost, 511.0107729829569, Score, -30.666666666666664, PathLength, 91.0,
hRandomSet,Cost, 478.7835959635935, Score, 41.166666666666664,sDepthFirstSearchLowCost,Cost, 513.270446657674, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 413.0078478856233, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 186.14064703882605, Score, 30.166666666666668,sDepthFirstSearchLowCost,Cost, 324.33934454371155, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 340.65667551865164, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 206.16727970988, Score, 24.166666666666668,sDepthFirstSearchLowCost,Cost, 139.87850865022153, Score, -20.333333333333332, PathLength, 60.0,sLeastConnectedFirst,Cost, 395.12396292367157, Score, -28.000000000000004, PathLength, 83.0,
hRandomSet,Cost, 195.02971887078428, Score, 30.0,sDepthFirstSearchLowCost,Cost, 287.93601991960753, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 364.2740237534264, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 104.53151193732134, Score, 27.66666666666667,sDepthFirstSearchLowCost,Cost, 154.07949533966382, Score, -20.666666666666668, PathLength, 61.0,sLeastConnectedFirst,Cost, 550.7672012984814, Score, -34.66666666666667, PathLength, 103.0,
hMinimumConnectivity,Cost, 17084.42398037183, Score, 35.0,sDepthFirstSearchLowCost,Cost, 490.22630107305554, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 335.7259844431624, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 3885.1442364678946, Score, 45.0,sDepthFirstSearchLowCost,Cost, 645.0744451756301, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 520.1854996625428, Score, -35.0, PathLength, 104.0,
hMinimumConnectivity,Cost, 7551.066635832367, Score, 52.33333333333333,sDepthFirstSearchLowCost,Cost, 613.4583740790408, Score, -65.66666666666666, PathLength, 196.0,sLeastConnectedFirst,Cost, 565.067330006727, Score, -39.0, PathLength, 116.0,
hMinimumConnectivity,Cost, 15762.43868608547, Score, 45.33333333333333,sDepthFirstSearchLowCost,Cost, 612.1388147795806, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 422.5128318513172, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 2834.4026386734645, Score, 37.5,sDepthFirstSearchLowCost,Cost, 670.5983757113629, Score, -58.333333333333336, PathLength, 174.0,sLeastConnectedFirst,Cost, 278.036369624455, Score, -16.666666666666664, PathLength, 49.0,
hMinimumConnectivity,Cost, 20905.27860317638, Score, 48.166666666666664,sDepthFirstSearchLowCost,Cost, 665.9813765419632, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 534.3466109817962, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 210.148465888425, Score, 34.166666666666664,sDepthFirstSearchLowCost,Cost, 331.28762508103273, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 528.5170586234533, Score, -33.33333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 11255.288941186662, Score, 38.33333333333333,sDepthFirstSearchLowCost,Cost, 463.8827982001973, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 400.9325771799519, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 5659.807020170285, Score, 44.5,sDepthFirstSearchLowCost,Cost, 580.5157476674052, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 456.91289454830957, Score, -31.333333333333336, PathLength, 93.0,
hMinimumConnectivity,Cost, 2975.750029744192, Score, 39.5,sDepthFirstSearchLowCost,Cost, 530.2925961504461, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 325.05712121248195, Score, -24.333333333333336, PathLength, 72.0,
hRandomSet,Cost, 152.88580659815128, Score, 30.333333333333336,sDepthFirstSearchLowCost,Cost, 232.96331242782978, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 556.6064189918482, Score, -32.666666666666664, PathLength, 97.0,
hMinimumConnectivity,Cost, 12692.512075838553, Score, 34.83333333333333,sDepthFirstSearchLowCost,Cost, 503.7539899278136, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 229.62128162969688, Score, -17.0, PathLength, 50.0,
hRandomSet,Cost, 102.05476344114379, Score, 36.5,sDepthFirstSearchLowCost,Cost, 339.541719936692, Score, -40.666666666666664, PathLength, 121.0,sLeastConnectedFirst,Cost, 404.5607148019337, Score, -32.33333333333333, PathLength, 96.0,
hRandomSet,Cost, 179.8189102131911, Score, 29.333333333333332,sDepthFirstSearchLowCost,Cost, 361.3900564322858, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 311.02794134794743, Score, -20.0, PathLength, 59.0,
hRandomSet,Cost, 338.0414106758071, Score, 28.5,sDepthFirstSearchLowCost,Cost, 251.87866802432407, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 388.38678113990704, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 2283.2516792768415, Score, 36.5,sDepthFirstSearchLowCost,Cost, 565.8185761299648, Score, -52.0, PathLength, 155.0,sLeastConnectedFirst,Cost, 342.10008390495443, Score, -21.0, PathLength, 62.0,
hMinimumConnectivity,Cost, 2578.883391466689, Score, 38.166666666666664,sDepthFirstSearchLowCost,Cost, 526.1777972533902, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 412.8980265829808, Score, -26.333333333333332, PathLength, 78.0,
hRandomSet,Cost, 75.12103236934514, Score, 34.5,sDepthFirstSearchLowCost,Cost, 353.46316335502223, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 471.552820182235, Score, -30.666666666666664, PathLength, 91.0,
hRandomSet,Cost, 162.92385086973943, Score, 37.666666666666664,sDepthFirstSearchLowCost,Cost, 432.0828684403955, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 512.7360809680555, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 10477.399726471529, Score, 36.166666666666664,sDepthFirstSearchLowCost,Cost, 463.507537666219, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 357.4477154431836, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 216.4016640765306, Score, 35.5,sDepthFirstSearchLowCost,Cost, 336.58217773888606, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 535.79664223398, Score, -36.333333333333336, PathLength, 108.0,
hRandomSet,Cost, 213.19797690107717, Score, 26.333333333333336,sDepthFirstSearchLowCost,Cost, 202.66551078173487, Score, -26.0, PathLength, 77.0,sLeastConnectedFirst,Cost, 416.7587262953853, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 151.43945973179478, Score, 32.83333333333333,sDepthFirstSearchLowCost,Cost, 457.43867746616735, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 360.28915051762687, Score, -22.666666666666664, PathLength, 67.0,
hMinimumConnectivity,Cost, 14411.656068403812, Score, 48.83333333333333,sDepthFirstSearchLowCost,Cost, 561.1702994202205, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 464.0273359211725, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 4764.732921383658, Score, 44.666666666666664,sDepthFirstSearchLowCost,Cost, 616.6587066639954, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 362.5268072681246, Score, -24.0, PathLength, 71.0,
hMinimumConnectivity,Cost, 25930.435314049955, Score, 36.833333333333336,sDepthFirstSearchLowCost,Cost, 440.37862159979807, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 274.8857787455101, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 3597.5643668359294, Score, 35.833333333333336,sDepthFirstSearchLowCost,Cost, 573.5520672798152, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 351.29667341883567, Score, -21.666666666666668, PathLength, 64.0,
hRandomSet,Cost, 89.06434432445305, Score, 34.16666666666667,sDepthFirstSearchLowCost,Cost, 304.4278190950289, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 557.3198146440064, Score, -35.66666666666667, PathLength, 106.0,
hMinimumConnectivity,Cost, 10283.919205174641, Score, 39.166666666666664,sDepthFirstSearchLowCost,Cost, 601.7240499643535, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 203.4254590222907, Score, -15.0, PathLength, 44.0,
hMinimumConnectivity,Cost, 32775.912410853496, Score, 36.833333333333336,sDepthFirstSearchLowCost,Cost, 483.99604037790124, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 434.5509829670028, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 19660.315745489443, Score, 35.5,sDepthFirstSearchLowCost,Cost, 329.9900013670845, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 484.85766938294233, Score, -35.0, PathLength, 104.0,
hMinimumConnectivity,Cost, 28870.653417286165, Score, 35.333333333333336,sDepthFirstSearchLowCost,Cost, 499.9076391144345, Score, -43.0, PathLength, 128.0,sLeastConnectedFirst,Cost, 466.5490118957549, Score, -27.666666666666668, PathLength, 82.0,
hRandomSet,Cost, 174.7265258778141, Score, 31.833333333333332,sDepthFirstSearchLowCost,Cost, 435.8211823984019, Score, -43.666666666666664, PathLength, 130.0,sLeastConnectedFirst,Cost, 268.84576304437286, Score, -20.0, PathLength, 59.0,
hRandomSet,Cost, 215.12861491065846, Score, 33.0,sDepthFirstSearchLowCost,Cost, 419.40525697784113, Score, -38.666666666666664, PathLength, 115.0,sLeastConnectedFirst,Cost, 409.89151197011927, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 180.7727024791145, Score, 25.166666666666664,sDepthFirstSearchLowCost,Cost, 308.58440087562997, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 250.7513733807168, Score, -15.333333333333332, PathLength, 45.0,
hMinimumConnectivity,Cost, 21712.84188947979, Score, 43.66666666666667,sDepthFirstSearchLowCost,Cost, 596.0737434639638, Score, -57.333333333333336, PathLength, 171.0,sLeastConnectedFirst,Cost, 476.30888266646826, Score, -30.0, PathLength, 89.0,
hMinimumConnectivity,Cost, 11618.794068940273, Score, 30.5,sDepthFirstSearchLowCost,Cost, 449.8163778810005, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 132.75100239908787, Score, -11.0, PathLength, 32.0,
hRandomSet,Cost, 341.88934497315984, Score, 38.5,sDepthFirstSearchLowCost,Cost, 317.2260406664914, Score, -34.66666666666667, PathLength, 103.0,sLeastConnectedFirst,Cost, 691.5855163102785, Score, -42.333333333333336, PathLength, 126.0,
hMinimumConnectivity,Cost, 9838.277351775392, Score, 44.33333333333333,sDepthFirstSearchLowCost,Cost, 679.870028956622, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 425.7075826957538, Score, -26.333333333333332, PathLength, 78.0,
hMinimumConnectivity,Cost, 18979.669357672672, Score, 38.166666666666664,sDepthFirstSearchLowCost,Cost, 457.2963710893202, Score, -49.666666666666664, PathLength, 148.0,sLeastConnectedFirst,Cost, 352.5130839033898, Score, -26.666666666666668, PathLength, 79.0,
hRandomSet,Cost, 168.90795330129987, Score, 35.83333333333333,sDepthFirstSearchLowCost,Cost, 367.83325082207597, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 531.6112254542973, Score, -33.33333333333333, PathLength, 99.0,
hMinimumConnectivity,Cost, 15619.078276358561, Score, 27.0,sDepthFirstSearchLowCost,Cost, 294.1154969999126, Score, -32.33333333333333, PathLength, 96.0,sLeastConnectedFirst,Cost, 283.24661706869114, Score, -21.666666666666668, PathLength, 64.0,
hMinimumConnectivity,Cost, 12691.656399952459, Score, 29.166666666666668,sDepthFirstSearchLowCost,Cost, 310.96777469817647, Score, -31.333333333333336, PathLength, 93.0,sLeastConnectedFirst,Cost, 397.69714636951926, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 67.90200385380275, Score, 24.0,sDepthFirstSearchLowCost,Cost, 234.80942158734612, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 273.67867556900734, Score, -19.666666666666664, PathLength, 58.0,
hRandomSet,Cost, 119.63260643966888, Score, 24.666666666666664,sDepthFirstSearchLowCost,Cost, 203.1492571126067, Score, -25.666666666666664, PathLength, 76.0,sLeastConnectedFirst,Cost, 314.1298544936936, Score, -23.666666666666668, PathLength, 70.0,
hMinimumConnectivity,Cost, 2774.1119856983623, Score, 17.666666666666664,sDepthFirstSearchLowCost,Cost, 180.5576537103084, Score, -20.0, PathLength, 59.0,sLeastConnectedFirst,Cost, 221.58802076967183, Score, -15.333333333333332, PathLength, 45.0,
hRandomSet,Cost, 182.03699151769305, Score, 35.666666666666664,sDepthFirstSearchLowCost,Cost, 390.08918960208473, Score, -46.666666666666664, PathLength, 139.0,sLeastConnectedFirst,Cost, 328.5625321455618, Score, -24.666666666666668, PathLength, 73.0,
