[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][MostConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 370.76717318844976, Score, 61.5,sDepthFirstSearchLowCost,Cost, 621.5370767776616, Score, -57.666666666666664, PathLength, 172.0,sMostConnectedFirst,Cost, 982.5460118954164, Score, -65.33333333333333, PathLength, 195.0,
hRandomSet,Cost, 133.28737244877868, Score, 65.33333333333333,sDepthFirstSearchLowCost,Cost, 676.3631947454807, Score, -56.99999999999999, PathLength, 170.0,sMostConnectedFirst,Cost, 1089.7747622920022, Score, -73.66666666666667, PathLength, 220.0,
hMinimumConnectivity,Cost, 18885.766152982185, Score, 46.0,sDepthFirstSearchLowCost,Cost, 348.40082972660554, Score, -37.0, PathLength, 110.0,sMostConnectedFirst,Cost, 814.9843042487586, Score, -55.00000000000001, PathLength, 164.0,
hMinimumConnectivity,Cost, 4445.102970849592, Score, 78.5,sDepthFirstSearchLowCost,Cost, 579.2776624814362, Score, -62.33333333333333, PathLength, 186.0,sMostConnectedFirst,Cost, 1334.2166963909738, Score, -94.66666666666667, PathLength, 283.0,
hRandomSet,Cost, 68.87979862331241, Score, 47.666666666666664,sDepthFirstSearchLowCost,Cost, 387.25255663274805, Score, -39.666666666666664, PathLength, 118.0,sMostConnectedFirst,Cost, 836.6109609162619, Score, -55.666666666666664, PathLength, 166.0,
hRandomSet,Cost, 202.23431972759138, Score, 28.666666666666664,sDepthFirstSearchLowCost,Cost, 226.10858962648805, Score, -25.666666666666664, PathLength, 76.0,sMostConnectedFirst,Cost, 468.04468463017497, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 22694.83336318819, Score, 89.83333333333334,sDepthFirstSearchLowCost,Cost, 427.6348762177994, Score, -42.66666666666667, PathLength, 127.0,sMostConnectedFirst,Cost, 2015.4283066572684, Score, -137.0, PathLength, 410.0,
hMinimumConnectivity,Cost, 13144.948583189735, Score, 64.5,sDepthFirstSearchLowCost,Cost, 496.3090566984564, Score, -55.666666666666664, PathLength, 166.0,sMostConnectedFirst,Cost, 1021.8087461253324, Score, -73.33333333333333, PathLength, 219.0,
hRandomSet,Cost, 432.92720879533334, Score, 50.83333333333333,sDepthFirstSearchLowCost,Cost, 189.97942290613224, Score, -25.333333333333336, PathLength, 75.0,sMostConnectedFirst,Cost, 1078.7395001742987, Score, -76.33333333333333, PathLength, 228.0,
hRandomSet,Cost, 86.05226169657523, Score, 44.5,sDepthFirstSearchLowCost,Cost, 206.59249322178908, Score, -27.666666666666668, PathLength, 82.0,sMostConnectedFirst,Cost, 942.9547062296986, Score, -61.33333333333333, PathLength, 183.0,
hMinimumConnectivity,Cost, 18273.629987152934, Score, 47.49999999999999,sDepthFirstSearchLowCost,Cost, 229.67534579379628, Score, -28.333333333333332, PathLength, 84.0,sMostConnectedFirst,Cost, 1041.8314772527112, Score, -66.66666666666666, PathLength, 199.0,
hRandomSet,Cost, 287.4310169390525, Score, 40.33333333333333,sDepthFirstSearchLowCost,Cost, 228.05795495481382, Score, -30.333333333333336, PathLength, 90.0,sMostConnectedFirst,Cost, 751.0508392720975, Score, -50.33333333333333, PathLength, 150.0,
hRandomSet,Cost, 195.0212914512873, Score, 29.166666666666664,sDepthFirstSearchLowCost,Cost, 257.2268113375967, Score, -32.33333333333333, PathLength, 96.0,sMostConnectedFirst,Cost, 372.7475330952479, Score, -26.0, PathLength, 77.0,
hRandomSet,Cost, 244.74288248909878, Score, 33.166666666666664,sDepthFirstSearchLowCost,Cost, 249.6510040232085, Score, -29.666666666666668, PathLength, 88.0,sMostConnectedFirst,Cost, 574.5334438892733, Score, -36.666666666666664, PathLength, 109.0,
hMinimumConnectivity,Cost, 2503.7499401298373, Score, 80.33333333333333,sDepthFirstSearchLowCost,Cost, 543.655877266832, Score, -56.333333333333336, PathLength, 168.0,sMostConnectedFirst,Cost, 1501.0993698866034, Score, -104.33333333333333, PathLength, 312.0,
hMinimumConnectivity,Cost, 19622.59291351208, Score, 76.5,sDepthFirstSearchLowCost,Cost, 588.2499343541599, Score, -63.33333333333333, PathLength, 189.0,sMostConnectedFirst,Cost, 1213.64831963009, Score, -89.66666666666666, PathLength, 268.0,
hMinimumConnectivity,Cost, 12202.817596618395, Score, 97.5,sDepthFirstSearchLowCost,Cost, 654.8727449690421, Score, -61.0, PathLength, 182.0,sMostConnectedFirst,Cost, 2115.699905167758, Score, -134.0, PathLength, 401.0,
hRandomSet,Cost, 122.33514297759768, Score, 25.0,sDepthFirstSearchLowCost,Cost, 161.30260761987637, Score, -21.333333333333336, PathLength, 63.0,sMostConnectedFirst,Cost, 403.0405203929146, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 17313.28425294352, Score, 56.16666666666667,sDepthFirstSearchLowCost,Cost, 605.1319685604929, Score, -56.333333333333336, PathLength, 168.0,sMostConnectedFirst,Cost, 787.8914794213113, Score, -56.00000000000001, PathLength, 167.0,
hMinimumConnectivity,Cost, 16820.795778861226, Score, 119.33333333333334,sDepthFirstSearchLowCost,Cost, 536.7788323458498, Score, -48.66666666666667, PathLength, 145.0,sMostConnectedFirst,Cost, 3016.4816462647086, Score, -190.0, PathLength, 569.0,
hRandomSet,Cost, 103.76097814136297, Score, 30.5,sDepthFirstSearchLowCost,Cost, 391.8389269060996, Score, -38.333333333333336, PathLength, 114.0,sMostConnectedFirst,Cost, 335.6300506530728, Score, -22.666666666666664, PathLength, 67.0,
hRandomSet,Cost, 401.82826740478697, Score, 75.0,sDepthFirstSearchLowCost,Cost, 480.4157098082227, Score, -53.333333333333336, PathLength, 159.0,sMostConnectedFirst,Cost, 1361.8683242832308, Score, -96.66666666666667, PathLength, 289.0,
hMinimumConnectivity,Cost, 18796.274897347183, Score, 52.16666666666667,sDepthFirstSearchLowCost,Cost, 299.53082369121813, Score, -34.333333333333336, PathLength, 102.0,sMostConnectedFirst,Cost, 1044.13636217622, Score, -70.0, PathLength, 209.0,
hMinimumConnectivity,Cost, 18684.338660081314, Score, 54.833333333333336,sDepthFirstSearchLowCost,Cost, 583.1055232644833, Score, -59.0, PathLength, 176.0,sMostConnectedFirst,Cost, 736.9982896445929, Score, -50.66666666666667, PathLength, 151.0,
hMinimumConnectivity,Cost, 15960.269157256722, Score, 76.66666666666666,sDepthFirstSearchLowCost,Cost, 568.4845209216581, Score, -64.66666666666666, PathLength, 193.0,sMostConnectedFirst,Cost, 1296.0728976010196, Score, -88.66666666666667, PathLength, 265.0,
hMinimumConnectivity,Cost, 15715.003501899311, Score, 59.0,sDepthFirstSearchLowCost,Cost, 689.4561300174728, Score, -62.0, PathLength, 185.0,sMostConnectedFirst,Cost, 886.8347151596905, Score, -56.00000000000001, PathLength, 167.0,
hRandomSet,Cost, 160.06650624824647, Score, 27.0,sDepthFirstSearchLowCost,Cost, 298.7549298106586, Score, -36.333333333333336, PathLength, 108.0,sMostConnectedFirst,Cost, 275.0820222429923, Score, -17.666666666666668, PathLength, 52.0,
hRandomSet,Cost, 288.965332363052, Score, 38.83333333333333,sDepthFirstSearchLowCost,Cost, 282.68147875778186, Score, -33.33333333333333, PathLength, 99.0,sMostConnectedFirst,Cost, 668.4925291590645, Score, -44.333333333333336, PathLength, 132.0,
hMinimumConnectivity,Cost, 23876.224868494006, Score, 52.33333333333333,sDepthFirstSearchLowCost,Cost, 582.1462381027454, Score, -51.33333333333333, PathLength, 153.0,sMostConnectedFirst,Cost, 807.6179866907328, Score, -53.333333333333336, PathLength, 159.0,
hRandomSet,Cost, 129.52468520989726, Score, 36.83333333333333,sDepthFirstSearchLowCost,Cost, 427.61863377112746, Score, -40.666666666666664, PathLength, 121.0,sMostConnectedFirst,Cost, 486.1770434381062, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 2515.150117672379, Score, 48.0,sDepthFirstSearchLowCost,Cost, 573.3295703926048, Score, -54.666666666666664, PathLength, 163.0,sMostConnectedFirst,Cost, 626.0265179188646, Score, -41.333333333333336, PathLength, 123.0,
hRandomSet,Cost, 108.43885902709688, Score, 38.0,sDepthFirstSearchLowCost,Cost, 404.59891907779, Score, -38.333333333333336, PathLength, 114.0,sMostConnectedFirst,Cost, 551.9390452368995, Score, -37.666666666666664, PathLength, 112.0,
hRandomSet,Cost, 261.5159288222118, Score, 46.33333333333333,sDepthFirstSearchLowCost,Cost, 523.4639817112685, Score, -49.0, PathLength, 146.0,sMostConnectedFirst,Cost, 680.6212699821589, Score, -43.666666666666664, PathLength, 130.0,
hMinimumConnectivity,Cost, 9624.399470993547, Score, 77.83333333333334,sDepthFirstSearchLowCost,Cost, 501.7412525984348, Score, -53.333333333333336, PathLength, 159.0,sMostConnectedFirst,Cost, 1490.4715942264268, Score, -102.33333333333334, PathLength, 306.0,
hMinimumConnectivity,Cost, 5145.725850568339, Score, 63.0,sDepthFirstSearchLowCost,Cost, 580.331429874407, Score, -56.666666666666664, PathLength, 169.0,sMostConnectedFirst,Cost, 1075.7860332234284, Score, -69.33333333333334, PathLength, 207.0,
hMinimumConnectivity,Cost, 2610.779771594154, Score, 53.5,sDepthFirstSearchLowCost,Cost, 539.3016794606995, Score, -56.00000000000001, PathLength, 167.0,sMostConnectedFirst,Cost, 756.7417486331016, Score, -51.0, PathLength, 152.0,
hRandomSet,Cost, 145.25097524591683, Score, 43.0,sDepthFirstSearchLowCost,Cost, 442.85414643904835, Score, -44.333333333333336, PathLength, 132.0,sMostConnectedFirst,Cost, 616.1949588951685, Score, -41.66666666666667, PathLength, 124.0,
hMinimumConnectivity,Cost, 9834.227806428578, Score, 108.0,sDepthFirstSearchLowCost,Cost, 645.4544603463386, Score, -60.66666666666667, PathLength, 181.0,sMostConnectedFirst,Cost, 2518.159937826971, Score, -155.33333333333331, PathLength, 465.0,
hRandomSet,Cost, 96.13753696161287, Score, 35.5,sDepthFirstSearchLowCost,Cost, 228.75615678578404, Score, -31.0, PathLength, 92.0,sMostConnectedFirst,Cost, 594.6253290119223, Score, -40.0, PathLength, 119.0,
hRandomSet,Cost, 132.09497760511417, Score, 30.5,sDepthFirstSearchLowCost,Cost, 386.3706449853144, Score, -39.0, PathLength, 116.0,sMostConnectedFirst,Cost, 326.3463970571077, Score, -22.0, PathLength, 65.0,
hRandomSet,Cost, 168.25395620942413, Score, 18.166666666666668,sDepthFirstSearchLowCost,Cost, 59.82782698995156, Score, -9.666666666666666, PathLength, 28.0,sMostConnectedFirst,Cost, 424.82610662564025, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 16181.100496938825, Score, 79.66666666666666,sDepthFirstSearchLowCost,Cost, 572.4450249015921, Score, -65.33333333333333, PathLength, 195.0,sMostConnectedFirst,Cost, 1241.7396078880643, Score, -94.0, PathLength, 281.0,
hMinimumConnectivity,Cost, 15611.936116742856, Score, 57.5,sDepthFirstSearchLowCost,Cost, 656.6445467745863, Score, -63.33333333333333, PathLength, 189.0,sMostConnectedFirst,Cost, 743.6252901477224, Score, -51.66666666666667, PathLength, 154.0,
hRandomSet,Cost, 126.50416957168366, Score, 26.666666666666664,sDepthFirstSearchLowCost,Cost, 346.3889570769092, Score, -37.666666666666664, PathLength, 112.0,sMostConnectedFirst,Cost, 220.9414608019709, Score, -15.666666666666668, PathLength, 46.0,
hMinimumConnectivity,Cost, 26308.700885677903, Score, 55.666666666666664,sDepthFirstSearchLowCost,Cost, 499.1967495948815, Score, -50.0, PathLength, 149.0,sMostConnectedFirst,Cost, 876.1812978538169, Score, -61.33333333333333, PathLength, 183.0,
hMinimumConnectivity,Cost, 19037.8715464042, Score, 63.0,sDepthFirstSearchLowCost,Cost, 617.7616404370148, Score, -63.0, PathLength, 188.0,sMostConnectedFirst,Cost, 931.5808380866021, Score, -63.0, PathLength, 188.0,
hMinimumConnectivity,Cost, 1352.4331279794633, Score, 61.0,sDepthFirstSearchLowCost,Cost, 483.8623515530004, Score, -46.666666666666664, PathLength, 139.0,sMostConnectedFirst,Cost, 1059.8306439367639, Score, -75.33333333333333, PathLength, 225.0,
hRandomSet,Cost, 148.50877719347665, Score, 44.833333333333336,sDepthFirstSearchLowCost,Cost, 503.0974507136076, Score, -48.333333333333336, PathLength, 144.0,sMostConnectedFirst,Cost, 638.4018600930717, Score, -41.333333333333336, PathLength, 123.0,
hMinimumConnectivity,Cost, 15154.248703130985, Score, 72.33333333333334,sDepthFirstSearchLowCost,Cost, 366.01819838639256, Score, -41.333333333333336, PathLength, 123.0,sMostConnectedFirst,Cost, 1459.0316260143873, Score, -103.33333333333334, PathLength, 309.0,
hRandomSet,Cost, 155.1274190514801, Score, 39.16666666666667,sDepthFirstSearchLowCost,Cost, 412.6124075182232, Score, -42.66666666666667, PathLength, 127.0,sMostConnectedFirst,Cost, 529.6508645939465, Score, -35.66666666666667, PathLength, 106.0,
hRandomSet,Cost, 148.80652386729847, Score, 32.5,sDepthFirstSearchLowCost,Cost, 192.06374567604894, Score, -29.333333333333332, PathLength, 87.0,sMostConnectedFirst,Cost, 534.0711452891981, Score, -35.66666666666667, PathLength, 106.0,
hRandomSet,Cost, 237.28372068555655, Score, 42.0,sDepthFirstSearchLowCost,Cost, 330.65734273405343, Score, -34.66666666666667, PathLength, 103.0,sMostConnectedFirst,Cost, 715.3110669096529, Score, -49.333333333333336, PathLength, 147.0,
hRandomSet,Cost, 147.26621358892734, Score, 37.333333333333336,sDepthFirstSearchLowCost,Cost, 409.72378875104755, Score, -38.333333333333336, PathLength, 114.0,sMostConnectedFirst,Cost, 561.1651804591501, Score, -36.333333333333336, PathLength, 108.0,
hRandomSet,Cost, 319.65877787112146, Score, 53.666666666666664,sDepthFirstSearchLowCost,Cost, 546.6386044395571, Score, -53.666666666666664, PathLength, 160.0,sMostConnectedFirst,Cost, 850.6006719446333, Score, -53.666666666666664, PathLength, 160.0,
hRandomSet,Cost, 240.8149628071882, Score, 56.0,sDepthFirstSearchLowCost,Cost, 419.8962305505497, Score, -39.33333333333333, PathLength, 117.0,sMostConnectedFirst,Cost, 1151.5899779727388, Score, -72.66666666666667, PathLength, 217.0,
hRandomSet,Cost, 485.34824671150324, Score, 80.5,sDepthFirstSearchLowCost,Cost, 588.6974635362786, Score, -61.66666666666667, PathLength, 184.0,sMostConnectedFirst,Cost, 1412.3558284017306, Score, -99.33333333333333, PathLength, 297.0,
hRandomSet,Cost, 302.26090892963026, Score, 28.833333333333336,sDepthFirstSearchLowCost,Cost, 373.50513305608615, Score, -38.333333333333336, PathLength, 114.0,sMostConnectedFirst,Cost, 320.08839394250913, Score, -19.333333333333332, PathLength, 57.0,
hRandomSet,Cost, 351.38819028952804, Score, 47.16666666666667,sDepthFirstSearchLowCost,Cost, 398.4324907888514, Score, -38.333333333333336, PathLength, 114.0,sMostConnectedFirst,Cost, 838.1867682292236, Score, -56.00000000000001, PathLength, 167.0,
hRandomSet,Cost, 102.42677796472938, Score, 25.333333333333336,sDepthFirstSearchLowCost,Cost, 143.86395925951268, Score, -22.0, PathLength, 65.0,sMostConnectedFirst,Cost, 410.8644517373816, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 19381.830007939036, Score, 55.5,sDepthFirstSearchLowCost,Cost, 625.1427429010894, Score, -62.66666666666667, PathLength, 187.0,sMostConnectedFirst,Cost, 701.0959044953429, Score, -48.333333333333336, PathLength, 144.0,
hMinimumConnectivity,Cost, 18177.415466557166, Score, 63.666666666666664,sDepthFirstSearchLowCost,Cost, 661.380206278614, Score, -64.33333333333333, PathLength, 192.0,sMostConnectedFirst,Cost, 928.4292062576917, Score, -63.0, PathLength, 188.0,
hRandomSet,Cost, 87.1090205682017, Score, 37.83333333333333,sDepthFirstSearchLowCost,Cost, 529.827526412856, Score, -44.666666666666664, PathLength, 133.0,sMostConnectedFirst,Cost, 438.85513979058015, Score, -31.0, PathLength, 92.0,
hMinimumConnectivity,Cost, 10857.111708109844, Score, 55.5,sDepthFirstSearchLowCost,Cost, 449.87153544688823, Score, -42.0, PathLength, 125.0,sMostConnectedFirst,Cost, 1057.4303130643325, Score, -69.0, PathLength, 206.0,
hRandomSet,Cost, 257.61898676467837, Score, 45.0,sDepthFirstSearchLowCost,Cost, 180.27633002497927, Score, -23.666666666666668, PathLength, 70.0,sMostConnectedFirst,Cost, 1003.2611735959588, Score, -66.33333333333333, PathLength, 198.0,
hMinimumConnectivity,Cost, 15171.780119616256, Score, 60.0,sDepthFirstSearchLowCost,Cost, 530.8705348632873, Score, -53.666666666666664, PathLength, 160.0,sMostConnectedFirst,Cost, 983.90389123656, Score, -66.33333333333333, PathLength, 198.0,
hRandomSet,Cost, 100.59740766399251, Score, 41.833333333333336,sDepthFirstSearchLowCost,Cost, 459.53008755657333, Score, -41.66666666666667, PathLength, 124.0,sMostConnectedFirst,Cost, 656.2845381675236, Score, -42.0, PathLength, 125.0,
hMinimumConnectivity,Cost, 12711.068143192559, Score, 46.666666666666664,sDepthFirstSearchLowCost,Cost, 413.680348508215, Score, -36.666666666666664, PathLength, 109.0,sMostConnectedFirst,Cost, 852.2593541022122, Score, -56.666666666666664, PathLength, 169.0,
hRandomSet,Cost, 80.49939909714517, Score, 27.333333333333336,sDepthFirstSearchLowCost,Cost, 193.88542737487296, Score, -26.0, PathLength, 77.0,sMostConnectedFirst,Cost, 460.5558518843409, Score, -28.666666666666668, PathLength, 85.0,
hMinimumConnectivity,Cost, 11122.071161988035, Score, 62.166666666666664,sDepthFirstSearchLowCost,Cost, 554.5266855148805, Score, -60.0, PathLength, 179.0,sMostConnectedFirst,Cost, 846.4453943863197, Score, -64.33333333333333, PathLength, 192.0,
hMinimumConnectivity,Cost, 22712.635586782188, Score, 56.833333333333336,sDepthFirstSearchLowCost,Cost, 400.32209534178196, Score, -42.66666666666667, PathLength, 127.0,sMostConnectedFirst,Cost, 989.7936046696253, Score, -71.0, PathLength, 212.0,
hMinimumConnectivity,Cost, 13909.370416564834, Score, 89.5,sDepthFirstSearchLowCost,Cost, 531.7368398409251, Score, -60.333333333333336, PathLength, 180.0,sMostConnectedFirst,Cost, 1586.003007830981, Score, -118.66666666666667, PathLength, 355.0,
hRandomSet,Cost, 746.1802591463108, Score, 70.33333333333334,sDepthFirstSearchLowCost,Cost, 420.29217482116866, Score, -41.66666666666667, PathLength, 124.0,sMostConnectedFirst,Cost, 1460.141943263694, Score, -99.0, PathLength, 296.0,
hRandomSet,Cost, 399.33357636615773, Score, 35.83333333333333,sDepthFirstSearchLowCost,Cost, 358.6065746386292, Score, -33.0, PathLength, 98.0,sMostConnectedFirst,Cost, 624.8660613595222, Score, -38.666666666666664, PathLength, 115.0,
hRandomSet,Cost, 295.3667742759283, Score, 39.333333333333336,sDepthFirstSearchLowCost,Cost, 158.876515821538, Score, -22.333333333333332, PathLength, 66.0,sMostConnectedFirst,Cost, 766.3503639435506, Score, -56.333333333333336, PathLength, 168.0,
hMinimumConnectivity,Cost, 15769.292729645245, Score, 73.83333333333334,sDepthFirstSearchLowCost,Cost, 586.0514001952547, Score, -63.33333333333333, PathLength, 189.0,sMostConnectedFirst,Cost, 1183.5389612015992, Score, -84.33333333333334, PathLength, 252.0,
hRandomSet,Cost, 321.57575505307153, Score, 62.83333333333334,sDepthFirstSearchLowCost,Cost, 459.5441401439557, Score, -43.333333333333336, PathLength, 129.0,sMostConnectedFirst,Cost, 1205.7038047563822, Score, -82.33333333333334, PathLength, 246.0,
hRandomSet,Cost, 118.1168598835785, Score, 47.66666666666667,sDepthFirstSearchLowCost,Cost, 130.01761346436905, Score, -20.666666666666668, PathLength, 61.0,sMostConnectedFirst,Cost, 1054.143558527273, Score, -74.66666666666667, PathLength, 223.0,
hRandomSet,Cost, 278.2055071422196, Score, 49.16666666666667,sDepthFirstSearchLowCost,Cost, 373.3835138531038, Score, -38.666666666666664, PathLength, 115.0,sMostConnectedFirst,Cost, 892.1119728749375, Score, -59.66666666666667, PathLength, 178.0,
hRandomSet,Cost, 296.45551676112336, Score, 63.166666666666664,sDepthFirstSearchLowCost,Cost, 330.44489248609017, Score, -33.0, PathLength, 98.0,sMostConnectedFirst,Cost, 1430.787131040807, Score, -93.33333333333333, PathLength, 279.0,
hRandomSet,Cost, 175.6773309763241, Score, 26.166666666666664,sDepthFirstSearchLowCost,Cost, 314.63450201408114, Score, -32.33333333333333, PathLength, 96.0,sMostConnectedFirst,Cost, 273.63663151652344, Score, -20.0, PathLength, 59.0,
hMinimumConnectivity,Cost, 1767.7249850544306, Score, 67.5,sDepthFirstSearchLowCost,Cost, 505.710059148475, Score, -53.0, PathLength, 158.0,sMostConnectedFirst,Cost, 1159.5248764743799, Score, -82.0, PathLength, 245.0,
hRandomSet,Cost, 171.83648629912813, Score, 37.16666666666667,sDepthFirstSearchLowCost,Cost, 385.9302363070196, Score, -39.0, PathLength, 116.0,sMostConnectedFirst,Cost, 537.1210405872879, Score, -35.333333333333336, PathLength, 105.0,
hRandomSet,Cost, 214.16722378387522, Score, 27.83333333333333,sDepthFirstSearchLowCost,Cost, 167.09656719666077, Score, -23.333333333333332, PathLength, 69.0,sMostConnectedFirst,Cost, 473.47801240170634, Score, -32.33333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 17030.69979534482, Score, 66.83333333333333,sDepthFirstSearchLowCost,Cost, 369.6731240090858, Score, -38.666666666666664, PathLength, 115.0,sMostConnectedFirst,Cost, 1358.7741924749103, Score, -95.0, PathLength, 284.0,
hMinimumConnectivity,Cost, 17341.068211716785, Score, 40.5,sDepthFirstSearchLowCost,Cost, 258.58469815496426, Score, -28.999999999999996, PathLength, 86.0,sMostConnectedFirst,Cost, 836.1002354093188, Score, -52.0, PathLength, 155.0,
hRandomSet,Cost, 78.46872876036295, Score, 37.333333333333336,sDepthFirstSearchLowCost,Cost, 280.3714601243719, Score, -33.0, PathLength, 98.0,sMostConnectedFirst,Cost, 589.1502135745084, Score, -41.66666666666667, PathLength, 124.0,
hRandomSet,Cost, 422.6438906306534, Score, 34.66666666666667,sDepthFirstSearchLowCost,Cost, 411.00098271480596, Score, -37.333333333333336, PathLength, 111.0,sMostConnectedFirst,Cost, 492.4389679942678, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 175.9467146258371, Score, 51.66666666666667,sDepthFirstSearchLowCost,Cost, 254.87487418885073, Score, -33.0, PathLength, 98.0,sMostConnectedFirst,Cost, 966.5671405863364, Score, -70.33333333333334, PathLength, 210.0,
hMinimumConnectivity,Cost, 8460.660800632204, Score, 66.33333333333334,sDepthFirstSearchLowCost,Cost, 581.7245791226469, Score, -62.0, PathLength, 185.0,sMostConnectedFirst,Cost, 1066.7408896940156, Score, -70.66666666666667, PathLength, 211.0,
hMinimumConnectivity,Cost, 19758.11074855843, Score, 56.0,sDepthFirstSearchLowCost,Cost, 584.2391376863943, Score, -56.99999999999999, PathLength, 170.0,sMostConnectedFirst,Cost, 780.7966365987513, Score, -55.00000000000001, PathLength, 164.0,
hMinimumConnectivity,Cost, 3917.029024827975, Score, 65.66666666666666,sDepthFirstSearchLowCost,Cost, 373.57662887175024, Score, -39.33333333333333, PathLength, 117.0,sMostConnectedFirst,Cost, 1232.481542296173, Score, -92.0, PathLength, 275.0,
hRandomSet,Cost, 140.29881430032367, Score, 37.5,sDepthFirstSearchLowCost,Cost, 386.1587680172598, Score, -43.333333333333336, PathLength, 129.0,sMostConnectedFirst,Cost, 524.8319951305735, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 12481.594043283405, Score, 41.5,sDepthFirstSearchLowCost,Cost, 239.76111791399683, Score, -30.0, PathLength, 89.0,sMostConnectedFirst,Cost, 778.7624178495579, Score, -53.0, PathLength, 158.0,
hMinimumConnectivity,Cost, 12737.9392909289, Score, 53.833333333333336,sDepthFirstSearchLowCost,Cost, 669.4411508353669, Score, -66.0, PathLength, 197.0,sMostConnectedFirst,Cost, 646.9009661427697, Score, -41.66666666666667, PathLength, 124.0,
hMinimumConnectivity,Cost, 4025.8520673456724, Score, 61.5,sDepthFirstSearchLowCost,Cost, 385.8926403985755, Score, -39.0, PathLength, 116.0,sMostConnectedFirst,Cost, 1249.1692491247989, Score, -84.0, PathLength, 251.0,
hRandomSet,Cost, 81.76761459867556, Score, 39.166666666666664,sDepthFirstSearchLowCost,Cost, 428.62492284017475, Score, -38.0, PathLength, 113.0,sMostConnectedFirst,Cost, 639.033245001314, Score, -40.33333333333333, PathLength, 120.0,
hMinimumConnectivity,Cost, 8070.128929203734, Score, 63.333333333333336,sDepthFirstSearchLowCost,Cost, 350.09681891302364, Score, -39.0, PathLength, 116.0,sMostConnectedFirst,Cost, 1284.9636582816017, Score, -87.66666666666667, PathLength, 262.0,
hMinimumConnectivity,Cost, 20630.553321037816, Score, 55.33333333333333,sDepthFirstSearchLowCost,Cost, 648.5143410868257, Score, -61.33333333333333, PathLength, 183.0,sMostConnectedFirst,Cost, 738.1784033393623, Score, -49.333333333333336, PathLength, 147.0,
hRandomSet,Cost, 110.25397215667947, Score, 17.666666666666664,sDepthFirstSearchLowCost,Cost, 111.02421335731295, Score, -15.333333333333332, PathLength, 45.0,sMostConnectedFirst,Cost, 274.44215954922043, Score, -20.0, PathLength, 59.0,
hMinimumConnectivity,Cost, 13650.613619814034, Score, 60.33333333333333,sDepthFirstSearchLowCost,Cost, 408.90071158648493, Score, -41.333333333333336, PathLength, 123.0,sMostConnectedFirst,Cost, 1310.1178811778518, Score, -79.33333333333333, PathLength, 237.0,
hMinimumConnectivity,Cost, 1028.5613710422626, Score, 74.5,sDepthFirstSearchLowCost,Cost, 499.10453765639676, Score, -50.0, PathLength, 149.0,sMostConnectedFirst,Cost, 1525.8891850380523, Score, -99.0, PathLength, 296.0,
hRandomSet,Cost, 80.10677946171059, Score, 33.66666666666667,sDepthFirstSearchLowCost,Cost, 140.37724150640884, Score, -21.333333333333336, PathLength, 63.0,sMostConnectedFirst,Cost, 646.3093789603503, Score, -46.0, PathLength, 137.0,
hRandomSet,Cost, 224.8760344521624, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 237.6839772059602, Score, -26.666666666666668, PathLength, 79.0,sMostConnectedFirst,Cost, 489.8483572660861, Score, -36.666666666666664, PathLength, 109.0,
hMinimumConnectivity,Cost, 20163.03350579865, Score, 60.16666666666667,sDepthFirstSearchLowCost,Cost, 593.2947908181212, Score, -61.66666666666667, PathLength, 184.0,sMostConnectedFirst,Cost, 938.7805279651811, Score, -58.666666666666664, PathLength, 175.0,
hRandomSet,Cost, 384.0963312048823, Score, 35.0,sDepthFirstSearchLowCost,Cost, 123.42548837672288, Score, -20.0, PathLength, 59.0,sMostConnectedFirst,Cost, 705.3134396081686, Score, -50.0, PathLength, 149.0,
hMinimumConnectivity,Cost, 2066.894970926139, Score, 59.5,sDepthFirstSearchLowCost,Cost, 587.1234763134827, Score, -50.66666666666667, PathLength, 151.0,sMostConnectedFirst,Cost, 1035.8374034776991, Score, -68.33333333333333, PathLength, 204.0,
hMinimumConnectivity,Cost, 17452.99060730642, Score, 90.5,sDepthFirstSearchLowCost,Cost, 520.6300679009892, Score, -55.00000000000001, PathLength, 164.0,sMostConnectedFirst,Cost, 1760.4441966232657, Score, -126.0, PathLength, 377.0,
hMinimumConnectivity,Cost, 14419.120706176418, Score, 60.0,sDepthFirstSearchLowCost,Cost, 538.1423687203442, Score, -50.0, PathLength, 149.0,sMostConnectedFirst,Cost, 1049.349107692815, Score, -70.0, PathLength, 209.0,
