[1000, [MinimumConnectivity,1][RandomSet,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hRandomSet,Cost, 141.74925368238627, Score, 28.833333333333332,sDepthFirstSearchLowCost,Cost, 286.16765257338153, Score, -32.666666666666664, PathLength, 97.0,sLeastConnectedFirst,Cost, 355.3435251983768, Score, -25.0, PathLength, 74.0,
hMinimumConnectivity,Cost, 18787.35133565984, Score, 26.0,sDepthFirstSearchLowCost,Cost, 162.2762589248014, Score, -23.666666666666668, PathLength, 70.0,sLeastConnectedFirst,Cost, 453.97531726818715, Score, -28.333333333333332, PathLength, 84.0,
hMinimumConnectivity,Cost, 5044.398071377474, Score, 37.0,sDepthFirstSearchLowCost,Cost, 489.31869168078214, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 450.77867492279034, Score, -29.666666666666668, PathLength, 88.0,
hRandomSet,Cost, 330.21649937736726, Score, 33.5,sDepthFirstSearchLowCost,Cost, 181.51189411288246, Score, -25.666666666666664, PathLength, 76.0,sLeastConnectedFirst,Cost, 604.731053750797, Score, -41.333333333333336, PathLength, 123.0,
hRandomSet,Cost, 132.73535621675424, Score, 31.5,sDepthFirstSearchLowCost,Cost, 171.912520223046, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 482.8302614761638, Score, -36.333333333333336, PathLength, 108.0,
hRandomSet,Cost, 137.748144123851, Score, 34.66666666666667,sDepthFirstSearchLowCost,Cost, 354.357660774697, Score, -38.0, PathLength, 113.0,sLeastConnectedFirst,Cost, 452.141457918042, Score, -31.333333333333336, PathLength, 93.0,
hRandomSet,Cost, 218.67444287968658, Score, 37.5,sDepthFirstSearchLowCost,Cost, 409.8625248474249, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 472.0180801488675, Score, -34.0, PathLength, 101.0,
hMinimumConnectivity,Cost, 8930.324173862547, Score, 30.0,sDepthFirstSearchLowCost,Cost, 381.62355225385465, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 315.362982660339, Score, -21.0, PathLength, 62.0,
hRandomSet,Cost, 84.03254545604929, Score, 31.333333333333336,sDepthFirstSearchLowCost,Cost, 211.27702313885604, Score, -27.333333333333332, PathLength, 81.0,sLeastConnectedFirst,Cost, 509.73454197318785, Score, -35.333333333333336, PathLength, 105.0,
hMinimumConnectivity,Cost, 17992.657396524733, Score, 48.5,sDepthFirstSearchLowCost,Cost, 609.8744624790166, Score, -63.33333333333333, PathLength, 189.0,sLeastConnectedFirst,Cost, 475.68428542702185, Score, -33.666666666666664, PathLength, 100.0,
hMinimumConnectivity,Cost, 14202.402958204377, Score, 36.166666666666664,sDepthFirstSearchLowCost,Cost, 428.00674616468336, Score, -46.666666666666664, PathLength, 139.0,sLeastConnectedFirst,Cost, 357.2233544683241, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 12309.248513170127, Score, 45.83333333333333,sDepthFirstSearchLowCost,Cost, 559.2536953661812, Score, -58.666666666666664, PathLength, 175.0,sLeastConnectedFirst,Cost, 502.8711542078147, Score, -33.0, PathLength, 98.0,
hMinimumConnectivity,Cost, 17206.735024274007, Score, 38.166666666666664,sDepthFirstSearchLowCost,Cost, 502.10759395904444, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 382.9096052270754, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 169.03402771001112, Score, 35.66666666666667,sDepthFirstSearchLowCost,Cost, 499.633298055795, Score, -48.66666666666667, PathLength, 145.0,sLeastConnectedFirst,Cost, 323.3024166096913, Score, -22.666666666666664, PathLength, 67.0,
hMinimumConnectivity,Cost, 12783.30962016394, Score, 35.0,sDepthFirstSearchLowCost,Cost, 532.7778798129979, Score, -44.333333333333336, PathLength, 132.0,sLeastConnectedFirst,Cost, 437.0500685793203, Score, -25.666666666666664, PathLength, 76.0,
hMinimumConnectivity,Cost, 7889.37227165902, Score, 55.666666666666664,sDepthFirstSearchLowCost,Cost, 672.203426588632, Score, -64.33333333333333, PathLength, 192.0,sLeastConnectedFirst,Cost, 724.0017215013189, Score, -47.0, PathLength, 140.0,
hRandomSet,Cost, 107.3511712481138, Score, 35.16666666666667,sDepthFirstSearchLowCost,Cost, 490.8720965359715, Score, -45.0, PathLength, 134.0,sLeastConnectedFirst,Cost, 388.47147707898995, Score, -25.333333333333336, PathLength, 75.0,
hRandomSet,Cost, 181.1142685984526, Score, 31.333333333333332,sDepthFirstSearchLowCost,Cost, 257.81067482639855, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 440.6756849219176, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 237.87486066903764, Score, 34.33333333333333,sDepthFirstSearchLowCost,Cost, 363.2691344425745, Score, -35.333333333333336, PathLength, 105.0,sLeastConnectedFirst,Cost, 500.2327781649395, Score, -33.33333333333333, PathLength, 99.0,
hRandomSet,Cost, 195.7673710405462, Score, 35.83333333333333,sDepthFirstSearchLowCost,Cost, 334.63294887048954, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 512.4670434017079, Score, -36.666666666666664, PathLength, 109.0,
hMinimumConnectivity,Cost, 24823.788419128185, Score, 39.5,sDepthFirstSearchLowCost,Cost, 398.44612780201794, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 532.0974173377949, Score, -35.66666666666667, PathLength, 106.0,
hRandomSet,Cost, 257.8879234306877, Score, 31.666666666666664,sDepthFirstSearchLowCost,Cost, 291.8072168169004, Score, -31.666666666666664, PathLength, 94.0,sLeastConnectedFirst,Cost, 501.0718741251232, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 97.54310220672542, Score, 29.0,sDepthFirstSearchLowCost,Cost, 159.01018040005016, Score, -21.333333333333336, PathLength, 63.0,sLeastConnectedFirst,Cost, 504.9612827841335, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 158.88114322718266, Score, 25.0,sDepthFirstSearchLowCost,Cost, 152.98058349171853, Score, -20.333333333333332, PathLength, 60.0,sLeastConnectedFirst,Cost, 440.7207847270443, Score, -29.666666666666668, PathLength, 88.0,
hMinimumConnectivity,Cost, 10747.2576997847, Score, 37.16666666666667,sDepthFirstSearchLowCost,Cost, 609.272081361336, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 248.26510238282816, Score, -18.0, PathLength, 53.0,
hMinimumConnectivity,Cost, 10878.711245990593, Score, 35.833333333333336,sDepthFirstSearchLowCost,Cost, 586.2878309467152, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 298.50840677295736, Score, -18.333333333333332, PathLength, 54.0,
hRandomSet,Cost, 252.83822438650225, Score, 26.000000000000004,sDepthFirstSearchLowCost,Cost, 88.19200639019607, Score, -17.333333333333336, PathLength, 51.0,sLeastConnectedFirst,Cost, 498.68202522863044, Score, -34.66666666666667, PathLength, 103.0,
hRandomSet,Cost, 111.73728351138232, Score, 35.166666666666664,sDepthFirstSearchLowCost,Cost, 239.97313925857432, Score, -29.333333333333332, PathLength, 87.0,sLeastConnectedFirst,Cost, 612.6803935697168, Score, -41.0, PathLength, 122.0,
hMinimumConnectivity,Cost, 8491.458558404474, Score, 38.166666666666664,sDepthFirstSearchLowCost,Cost, 603.4788223584446, Score, -52.666666666666664, PathLength, 157.0,sLeastConnectedFirst,Cost, 385.108264427534, Score, -23.666666666666668, PathLength, 70.0,
hRandomSet,Cost, 138.99130711809997, Score, 43.666666666666664,sDepthFirstSearchLowCost,Cost, 629.5190779365597, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 494.3303806521934, Score, -32.666666666666664, PathLength, 97.0,
hRandomSet,Cost, 220.3017935032756, Score, 40.83333333333333,sDepthFirstSearchLowCost,Cost, 488.88401814261545, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 399.99258824113, Score, -27.0, PathLength, 80.0,
hRandomSet,Cost, 135.8674246548366, Score, 28.833333333333336,sDepthFirstSearchLowCost,Cost, 281.1449198641166, Score, -36.333333333333336, PathLength, 108.0,sLeastConnectedFirst,Cost, 268.69851784631453, Score, -21.333333333333336, PathLength, 63.0,
hRandomSet,Cost, 394.8824402503558, Score, 25.333333333333332,sDepthFirstSearchLowCost,Cost, 122.04238753338154, Score, -19.666666666666664, PathLength, 58.0,sLeastConnectedFirst,Cost, 467.6424266953456, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 105.52095677828024, Score, 30.833333333333332,sDepthFirstSearchLowCost,Cost, 165.45605045511044, Score, -25.0, PathLength, 74.0,sLeastConnectedFirst,Cost, 552.9387507350226, Score, -36.666666666666664, PathLength, 109.0,
hMinimumConnectivity,Cost, 12894.495116373015, Score, 50.666666666666664,sDepthFirstSearchLowCost,Cost, 670.4611433370302, Score, -65.66666666666666, PathLength, 196.0,sLeastConnectedFirst,Cost, 548.5100492699985, Score, -35.66666666666667, PathLength, 106.0,
hRandomSet,Cost, 140.61091714110438, Score, 23.166666666666668,sDepthFirstSearchLowCost,Cost, 205.85580787495107, Score, -24.666666666666668, PathLength, 73.0,sLeastConnectedFirst,Cost, 293.2069885355204, Score, -21.666666666666668, PathLength, 64.0,
hMinimumConnectivity,Cost, 17233.04956444077, Score, 51.33333333333333,sDepthFirstSearchLowCost,Cost, 519.3248575112046, Score, -62.33333333333333, PathLength, 186.0,sLeastConnectedFirst,Cost, 553.8015731599446, Score, -40.33333333333333, PathLength, 120.0,
hMinimumConnectivity,Cost, 11667.853695894588, Score, 39.83333333333333,sDepthFirstSearchLowCost,Cost, 503.762664520979, Score, -48.0, PathLength, 143.0,sLeastConnectedFirst,Cost, 477.657425158748, Score, -31.666666666666664, PathLength, 94.0,
hMinimumConnectivity,Cost, 18409.316241213543, Score, 44.0,sDepthFirstSearchLowCost,Cost, 555.0044641892487, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 492.0551790964504, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 312.6176110849559, Score, 32.5,sDepthFirstSearchLowCost,Cost, 299.62621325283703, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 481.15470596225174, Score, -31.0, PathLength, 92.0,
hRandomSet,Cost, 110.71304802033492, Score, 31.0,sDepthFirstSearchLowCost,Cost, 182.55287474741257, Score, -25.333333333333336, PathLength, 75.0,sLeastConnectedFirst,Cost, 552.0704809030221, Score, -36.666666666666664, PathLength, 109.0,
hMinimumConnectivity,Cost, 18389.5725210531, Score, 31.333333333333336,sDepthFirstSearchLowCost,Cost, 440.26000300410175, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 283.2991023515443, Score, -20.0, PathLength, 59.0,
hRandomSet,Cost, 141.15442765511045, Score, 42.833333333333336,sDepthFirstSearchLowCost,Cost, 599.1594423600603, Score, -59.0, PathLength, 176.0,sLeastConnectedFirst,Cost, 416.4057994515237, Score, -26.666666666666668, PathLength, 79.0,
hMinimumConnectivity,Cost, 3573.3837940552407, Score, 29.66666666666667,sDepthFirstSearchLowCost,Cost, 445.43587651776033, Score, -41.66666666666667, PathLength, 124.0,sLeastConnectedFirst,Cost, 273.07507805357216, Score, -17.666666666666668, PathLength, 52.0,
hRandomSet,Cost, 189.6172796301848, Score, 40.0,sDepthFirstSearchLowCost,Cost, 629.3155234068134, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 389.1099981437186, Score, -25.333333333333336, PathLength, 75.0,
hMinimumConnectivity,Cost, 5081.953281035872, Score, 41.833333333333336,sDepthFirstSearchLowCost,Cost, 536.9358345556986, Score, -56.00000000000001, PathLength, 167.0,sLeastConnectedFirst,Cost, 374.0462501664807, Score, -27.666666666666668, PathLength, 82.0,
hMinimumConnectivity,Cost, 13207.068009281033, Score, 32.833333333333336,sDepthFirstSearchLowCost,Cost, 361.8498290394162, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 427.72587208170825, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 12036.232700020504, Score, 50.666666666666664,sDepthFirstSearchLowCost,Cost, 585.7449321578808, Score, -61.33333333333333, PathLength, 183.0,sLeastConnectedFirst,Cost, 527.9722314046077, Score, -40.0, PathLength, 119.0,
hRandomSet,Cost, 243.41086744788475, Score, 43.66666666666667,sDepthFirstSearchLowCost,Cost, 519.3700482545287, Score, -50.0, PathLength, 149.0,sLeastConnectedFirst,Cost, 521.9156311898779, Score, -37.333333333333336, PathLength, 111.0,
hMinimumConnectivity,Cost, 3420.5320376021295, Score, 32.16666666666667,sDepthFirstSearchLowCost,Cost, 571.8026789087728, Score, -49.333333333333336, PathLength, 147.0,sLeastConnectedFirst,Cost, 235.85591854461344, Score, -15.0, PathLength, 44.0,
hMinimumConnectivity,Cost, 2637.866675867575, Score, 36.16666666666667,sDepthFirstSearchLowCost,Cost, 516.4534887073395, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 382.78477158785523, Score, -25.0, PathLength, 74.0,
hMinimumConnectivity,Cost, 9054.271309861635, Score, 43.0,sDepthFirstSearchLowCost,Cost, 556.0890408630015, Score, -49.333333333333336, PathLength, 147.0,sLeastConnectedFirst,Cost, 567.2502153251828, Score, -36.666666666666664, PathLength, 109.0,
hMinimumConnectivity,Cost, 4304.271612733709, Score, 36.5,sDepthFirstSearchLowCost,Cost, 523.2748637336906, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 410.17122901543206, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 10655.246142368636, Score, 36.666666666666664,sDepthFirstSearchLowCost,Cost, 549.4427749171938, Score, -53.666666666666664, PathLength, 160.0,sLeastConnectedFirst,Cost, 282.71428450414913, Score, -19.666666666666664, PathLength, 58.0,
hMinimumConnectivity,Cost, 4596.643419604294, Score, 35.5,sDepthFirstSearchLowCost,Cost, 484.65450734247105, Score, -46.0, PathLength, 137.0,sLeastConnectedFirst,Cost, 394.68878721710513, Score, -25.0, PathLength, 74.0,
hRandomSet,Cost, 398.8096659620465, Score, 40.66666666666667,sDepthFirstSearchLowCost,Cost, 513.8952674788939, Score, -47.333333333333336, PathLength, 141.0,sLeastConnectedFirst,Cost, 523.8742808914881, Score, -34.0, PathLength, 101.0,
hRandomSet,Cost, 179.94599980399315, Score, 28.333333333333332,sDepthFirstSearchLowCost,Cost, 65.5863621969633, Score, -14.666666666666666, PathLength, 43.0,sLeastConnectedFirst,Cost, 628.6862980686544, Score, -42.0, PathLength, 125.0,
hRandomSet,Cost, 86.28314221815462, Score, 42.666666666666664,sDepthFirstSearchLowCost,Cost, 518.5571552468317, Score, -56.333333333333336, PathLength, 168.0,sLeastConnectedFirst,Cost, 377.720930143701, Score, -28.999999999999996, PathLength, 86.0,
hMinimumConnectivity,Cost, 18582.54628857748, Score, 45.166666666666664,sDepthFirstSearchLowCost,Cost, 671.0498328850713, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 331.2653684946483, Score, -25.0, PathLength, 74.0,
hMinimumConnectivity,Cost, 7921.667496528356, Score, 42.5,sDepthFirstSearchLowCost,Cost, 588.185628024533, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 420.2357031585272, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 2405.092734207606, Score, 34.5,sDepthFirstSearchLowCost,Cost, 540.6331877377575, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 330.7015230540208, Score, -21.333333333333336, PathLength, 63.0,
hMinimumConnectivity,Cost, 8736.4255400125, Score, 50.0,sDepthFirstSearchLowCost,Cost, 719.7078723268993, Score, -65.33333333333333, PathLength, 195.0,sLeastConnectedFirst,Cost, 558.1858215040485, Score, -34.66666666666667, PathLength, 103.0,
hMinimumConnectivity,Cost, 19384.274549693473, Score, 41.833333333333336,sDepthFirstSearchLowCost,Cost, 610.0235387058577, Score, -51.66666666666667, PathLength, 154.0,sLeastConnectedFirst,Cost, 470.94813460817545, Score, -32.0, PathLength, 95.0,
hRandomSet,Cost, 226.07727424472156, Score, 31.833333333333336,sDepthFirstSearchLowCost,Cost, 336.79844478013973, Score, -34.333333333333336, PathLength, 102.0,sLeastConnectedFirst,Cost, 458.9888044227399, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 15759.334255750247, Score, 38.0,sDepthFirstSearchLowCost,Cost, 534.365779446206, Score, -46.666666666666664, PathLength, 139.0,sLeastConnectedFirst,Cost, 448.07320397157054, Score, -29.333333333333332, PathLength, 87.0,
hMinimumConnectivity,Cost, 1252.9375773215872, Score, 38.16666666666667,sDepthFirstSearchLowCost,Cost, 399.2903592949061, Score, -46.0, PathLength, 137.0,sLeastConnectedFirst,Cost, 490.11923868968074, Score, -30.333333333333336, PathLength, 90.0,
hMinimumConnectivity,Cost, 20944.301236369636, Score, 32.33333333333333,sDepthFirstSearchLowCost,Cost, 500.49625772172567, Score, -46.666666666666664, PathLength, 139.0,sLeastConnectedFirst,Cost, 264.5986136927256, Score, -18.0, PathLength, 53.0,
hRandomSet,Cost, 352.57412645971965, Score, 30.5,sDepthFirstSearchLowCost,Cost, 382.7687106025241, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 390.99084674165124, Score, -25.0, PathLength, 74.0,
hRandomSet,Cost, 369.3696387294196, Score, 35.0,sDepthFirstSearchLowCost,Cost, 459.89099067644, Score, -55.00000000000001, PathLength, 164.0,sLeastConnectedFirst,Cost, 212.94755708050522, Score, -15.0, PathLength, 44.0,
hMinimumConnectivity,Cost, 8282.234781816727, Score, 30.166666666666664,sDepthFirstSearchLowCost,Cost, 277.9109796462578, Score, -32.0, PathLength, 95.0,sLeastConnectedFirst,Cost, 483.94356575621134, Score, -28.333333333333332, PathLength, 84.0,
hRandomSet,Cost, 125.49868947399365, Score, 32.16666666666667,sDepthFirstSearchLowCost,Cost, 450.87348408303535, Score, -42.333333333333336, PathLength, 126.0,sLeastConnectedFirst,Cost, 337.0660416573048, Score, -22.0, PathLength, 65.0,
hMinimumConnectivity,Cost, 21835.48817607865, Score, 44.666666666666664,sDepthFirstSearchLowCost,Cost, 612.6569025000582, Score, -66.0, PathLength, 197.0,sLeastConnectedFirst,Cost, 348.80668718064413, Score, -23.333333333333332, PathLength, 69.0,
hRandomSet,Cost, 317.00723325361525, Score, 38.333333333333336,sDepthFirstSearchLowCost,Cost, 497.7971207178767, Score, -49.333333333333336, PathLength, 147.0,sLeastConnectedFirst,Cost, 407.6445173399275, Score, -27.333333333333332, PathLength, 81.0,
hMinimumConnectivity,Cost, 10539.55657056286, Score, 44.16666666666667,sDepthFirstSearchLowCost,Cost, 579.9818457078223, Score, -63.66666666666667, PathLength, 190.0,sLeastConnectedFirst,Cost, 388.7699244810567, Score, -24.666666666666668, PathLength, 73.0,
hRandomSet,Cost, 481.1105534115824, Score, 24.833333333333332,sDepthFirstSearchLowCost,Cost, 100.59970551260623, Score, -18.0, PathLength, 53.0,sLeastConnectedFirst,Cost, 436.5052477923804, Score, -31.666666666666664, PathLength, 94.0,
hRandomSet,Cost, 198.78164821659576, Score, 31.166666666666664,sDepthFirstSearchLowCost,Cost, 356.83187833580365, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 411.25422404663425, Score, -27.333333333333332, PathLength, 81.0,
hRandomSet,Cost, 430.2342161236082, Score, 34.833333333333336,sDepthFirstSearchLowCost,Cost, 354.80725045177536, Score, -35.0, PathLength, 104.0,sLeastConnectedFirst,Cost, 518.7044775932599, Score, -34.66666666666667, PathLength, 103.0,
hRandomSet,Cost, 269.19655636473107, Score, 32.333333333333336,sDepthFirstSearchLowCost,Cost, 218.0816261642544, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 519.0064677278327, Score, -36.666666666666664, PathLength, 109.0,
hRandomSet,Cost, 276.3842967158236, Score, 34.666666666666664,sDepthFirstSearchLowCost,Cost, 505.77972129145473, Score, -46.33333333333333, PathLength, 138.0,sLeastConnectedFirst,Cost, 348.2470265917111, Score, -23.0, PathLength, 68.0,
hRandomSet,Cost, 137.24342696445245, Score, 37.0,sDepthFirstSearchLowCost,Cost, 441.966235988754, Score, -41.0, PathLength, 122.0,sLeastConnectedFirst,Cost, 499.00825600497967, Score, -33.0, PathLength, 98.0,
hRandomSet,Cost, 188.33252619401318, Score, 26.166666666666664,sDepthFirstSearchLowCost,Cost, 302.4201221288894, Score, -36.0, PathLength, 107.0,sLeastConnectedFirst,Cost, 239.83793216124744, Score, -16.333333333333332, PathLength, 48.0,
hRandomSet,Cost, 228.00255108575817, Score, 10.833333333333332,sDepthFirstSearchLowCost,Cost, 76.3620433540047, Score, -13.333333333333334, PathLength, 39.0,sLeastConnectedFirst,Cost, 113.26050781378024, Score, -8.333333333333332, PathLength, 24.0,
