[1000, [RandomSet,1][MinimumConnectivity,1], [DepthFirstSearchLowCost,1][LeastConnectedFirst,1][ConstrainedRandomWalk,1][BreadthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,1}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}, {MixHiders,true}, {MixSeekers,false}]
hMinimumConnectivity,Cost, 9986.117500207578, Score, 72.91666666666666,sDepthFirstSearchLowCost,Cost, 597.8137235501481, Score, -59.333333333333336, PathLength, 177.0,sLeastConnectedFirst,Cost, 510.4058352051564, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 489.1348449312849, Score, -38.0, PathLength, 113.0,sBreadthFirstSearchLowCost,Cost, 1133.974925640275, Score, -160.66666666666666, PathLength, 481.0,
hMinimumConnectivity,Cost, 7711.065367379696, Score, 105.75000000000001,sDepthFirstSearchLowCost,Cost, 489.22695517667205, Score, -45.666666666666664, PathLength, 136.0,sLeastConnectedFirst,Cost, 437.35813409229354, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 1065.6638571874066, Score, -68.66666666666667, PathLength, 205.0,sBreadthFirstSearchLowCost,Cost, 1736.0699216088615, Score, -280.0, PathLength, 839.0,
hMinimumConnectivity,Cost, 12772.92957788954, Score, 100.83333333333334,sDepthFirstSearchLowCost,Cost, 487.8756958487325, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 464.70445944731284, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 1530.1639047215685, Score, -102.66666666666666, PathLength, 307.0,sBreadthFirstSearchLowCost,Cost, 1534.4415011847948, Score, -219.66666666666669, PathLength, 658.0,
hRandomSet,Cost, 136.3332216918354, Score, 38.33333333333333,sDepthFirstSearchLowCost,Cost, 273.05169781540206, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 523.2261363376095, Score, -34.0, PathLength, 101.0,sConstrainedRandomWalk,Cost, 568.6296016019945, Score, -33.666666666666664, PathLength, 100.0,sBreadthFirstSearchLowCost,Cost, 591.4133094986455, Score, -56.666666666666664, PathLength, 169.0,
hMinimumConnectivity,Cost, 18494.679397961867, Score, 77.83333333333333,sDepthFirstSearchLowCost,Cost, 542.1657834714473, Score, -55.666666666666664, PathLength, 166.0,sLeastConnectedFirst,Cost, 472.9455096487388, Score, -31.666666666666664, PathLength, 94.0,sConstrainedRandomWalk,Cost, 1187.7198346926368, Score, -76.0, PathLength, 227.0,sBreadthFirstSearchLowCost,Cost, 1060.7382318435195, Score, -148.0, PathLength, 443.0,
hRandomSet,Cost, 174.3527280921277, Score, 47.58333333333333,sDepthFirstSearchLowCost,Cost, 213.1980004014725, Score, -28.333333333333332, PathLength, 84.0,sLeastConnectedFirst,Cost, 492.9069896031754, Score, -33.33333333333333, PathLength, 99.0,sConstrainedRandomWalk,Cost, 337.54830876800486, Score, -21.666666666666668, PathLength, 64.0,sBreadthFirstSearchLowCost,Cost, 609.7174136176264, Score, -107.0, PathLength, 320.0,
hRandomSet,Cost, 138.78567194001167, Score, 47.58333333333333,sDepthFirstSearchLowCost,Cost, 211.9155453848469, Score, -26.666666666666668, PathLength, 79.0,sLeastConnectedFirst,Cost, 391.70459838493014, Score, -24.666666666666668, PathLength, 73.0,sConstrainedRandomWalk,Cost, 499.9131316813697, Score, -32.666666666666664, PathLength, 97.0,sBreadthFirstSearchLowCost,Cost, 834.735989965239, Score, -106.33333333333333, PathLength, 318.0,
hMinimumConnectivity,Cost, 18620.335780772217, Score, 83.49999999999999,sDepthFirstSearchLowCost,Cost, 467.5774202820547, Score, -45.33333333333333, PathLength, 135.0,sLeastConnectedFirst,Cost, 446.3557690868706, Score, -32.33333333333333, PathLength, 96.0,sConstrainedRandomWalk,Cost, 1317.4882238870166, Score, -91.33333333333333, PathLength, 273.0,sBreadthFirstSearchLowCost,Cost, 1243.2308348885788, Score, -165.0, PathLength, 494.0,
hRandomSet,Cost, 72.98751441604261, Score, 41.5,sDepthFirstSearchLowCost,Cost, 269.0500439864636, Score, -30.333333333333336, PathLength, 90.0,sLeastConnectedFirst,Cost, 496.9544778408022, Score, -31.0, PathLength, 92.0,sConstrainedRandomWalk,Cost, 345.2040727103464, Score, -22.666666666666664, PathLength, 67.0,sBreadthFirstSearchLowCost,Cost, 810.0857175013685, Score, -82.0, PathLength, 245.0,
hMinimumConnectivity,Cost, 8740.76335634581, Score, 77.0,sDepthFirstSearchLowCost,Cost, 589.7660037040961, Score, -49.0, PathLength, 146.0,sLeastConnectedFirst,Cost, 457.6904024723737, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 858.3789230517477, Score, -54.333333333333336, PathLength, 162.0,sBreadthFirstSearchLowCost,Cost, 1239.7474335262225, Score, -176.0, PathLength, 527.0,
hMinimumConnectivity,Cost, 11497.024702689097, Score, 80.0,sDepthFirstSearchLowCost,Cost, 518.699738807006, Score, -54.666666666666664, PathLength, 163.0,sLeastConnectedFirst,Cost, 434.83431981521136, Score, -27.0, PathLength, 80.0,sConstrainedRandomWalk,Cost, 618.1167683582041, Score, -39.33333333333333, PathLength, 117.0,sBreadthFirstSearchLowCost,Cost, 1373.8249952119497, Score, -199.0, PathLength, 596.0,
hMinimumConnectivity,Cost, 3711.2402022357455, Score, 68.75,sDepthFirstSearchLowCost,Cost, 454.38813508185956, Score, -44.0, PathLength, 131.0,sLeastConnectedFirst,Cost, 485.5287508752484, Score, -30.666666666666664, PathLength, 91.0,sConstrainedRandomWalk,Cost, 794.181442466934, Score, -52.33333333333333, PathLength, 156.0,sBreadthFirstSearchLowCost,Cost, 1210.9685244645032, Score, -148.0, PathLength, 443.0,
hMinimumConnectivity,Cost, 3387.7098050332525, Score, 92.16666666666666,sDepthFirstSearchLowCost,Cost, 421.5641692409288, Score, -47.66666666666667, PathLength, 142.0,sLeastConnectedFirst,Cost, 344.273820956586, Score, -27.0, PathLength, 80.0,sConstrainedRandomWalk,Cost, 1516.7676470705692, Score, -106.33333333333333, PathLength, 318.0,sBreadthFirstSearchLowCost,Cost, 1228.8688326631752, Score, -187.66666666666666, PathLength, 562.0,
hRandomSet,Cost, 120.33086581809881, Score, 56.99999999999999,sDepthFirstSearchLowCost,Cost, 182.36434367657907, Score, -24.666666666666668, PathLength, 73.0,sLeastConnectedFirst,Cost, 405.96600892597417, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 494.0414041587055, Score, -33.33333333333333, PathLength, 99.0,sBreadthFirstSearchLowCost,Cost, 1059.8782787520774, Score, -141.33333333333334, PathLength, 423.0,
hMinimumConnectivity,Cost, 7670.048286648141, Score, 127.0,sDepthFirstSearchLowCost,Cost, 528.7548038650932, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 433.3519508533354, Score, -29.666666666666668, PathLength, 88.0,sConstrainedRandomWalk,Cost, 3206.2462469929287, Score, -223.33333333333334, PathLength, 669.0,sBreadthFirstSearchLowCost,Cost, 1373.2789624011155, Score, -201.66666666666666, PathLength, 604.0,
hMinimumConnectivity,Cost, 16135.00171494149, Score, 52.0,sDepthFirstSearchLowCost,Cost, 298.12412174769713, Score, -31.0, PathLength, 92.0,sLeastConnectedFirst,Cost, 357.31949843256535, Score, -25.666666666666664, PathLength, 76.0,sConstrainedRandomWalk,Cost, 519.8240098972159, Score, -36.0, PathLength, 107.0,sBreadthFirstSearchLowCost,Cost, 940.8056220512777, Score, -115.33333333333333, PathLength, 345.0,
hMinimumConnectivity,Cost, 12311.798931397749, Score, 65.16666666666667,sDepthFirstSearchLowCost,Cost, 538.4028371591974, Score, -53.0, PathLength, 158.0,sLeastConnectedFirst,Cost, 443.4498403123599, Score, -29.666666666666668, PathLength, 88.0,sConstrainedRandomWalk,Cost, 902.52557593395, Score, -59.66666666666667, PathLength, 178.0,sBreadthFirstSearchLowCost,Cost, 1027.1226492812914, Score, -118.33333333333333, PathLength, 354.0,
hRandomSet,Cost, 155.70020443315983, Score, 50.66666666666667,sDepthFirstSearchLowCost,Cost, 155.4004029922735, Score, -20.0, PathLength, 59.0,sLeastConnectedFirst,Cost, 501.5143706339927, Score, -34.333333333333336, PathLength, 102.0,sConstrainedRandomWalk,Cost, 460.8244883089484, Score, -32.0, PathLength, 95.0,sBreadthFirstSearchLowCost,Cost, 884.4273640088884, Score, -116.33333333333333, PathLength, 348.0,
hMinimumConnectivity,Cost, 3330.2892228799733, Score, 88.91666666666667,sDepthFirstSearchLowCost,Cost, 484.4245668548267, Score, -51.0, PathLength, 152.0,sLeastConnectedFirst,Cost, 404.4368507043355, Score, -32.666666666666664, PathLength, 97.0,sConstrainedRandomWalk,Cost, 1273.8485503787024, Score, -90.33333333333333, PathLength, 270.0,sBreadthFirstSearchLowCost,Cost, 1342.5391281911284, Score, -181.66666666666666, PathLength, 544.0,
hRandomSet,Cost, 56.283713180163396, Score, 41.666666666666664,sDepthFirstSearchLowCost,Cost, 227.99632590788366, Score, -29.666666666666668, PathLength, 88.0,sLeastConnectedFirst,Cost, 417.9296990458738, Score, -30.666666666666664, PathLength, 91.0,sConstrainedRandomWalk,Cost, 298.94642047553685, Score, -21.0, PathLength, 62.0,sBreadthFirstSearchLowCost,Cost, 830.6035631689068, Score, -85.33333333333334, PathLength, 255.0,
hMinimumConnectivity,Cost, 21393.3720350653, Score, 109.66666666666667,sDepthFirstSearchLowCost,Cost, 595.1867120352894, Score, -51.33333333333333, PathLength, 153.0,sLeastConnectedFirst,Cost, 492.09961338185917, Score, -30.666666666666664, PathLength, 91.0,sConstrainedRandomWalk,Cost, 2530.737076128155, Score, -155.66666666666666, PathLength, 466.0,sBreadthFirstSearchLowCost,Cost, 1914.9506337691735, Score, -200.99999999999997, PathLength, 602.0,
hRandomSet,Cost, 107.9670736738729, Score, 57.916666666666664,sDepthFirstSearchLowCost,Cost, 179.85775469479051, Score, -25.333333333333336, PathLength, 75.0,sLeastConnectedFirst,Cost, 372.6544978202487, Score, -26.666666666666668, PathLength, 79.0,sConstrainedRandomWalk,Cost, 458.7747167706718, Score, -35.66666666666667, PathLength, 106.0,sBreadthFirstSearchLowCost,Cost, 963.381163548868, Score, -144.0, PathLength, 431.0,
hRandomSet,Cost, 142.84872927850728, Score, 44.16666666666666,sDepthFirstSearchLowCost,Cost, 158.63958017846585, Score, -21.333333333333336, PathLength, 63.0,sLeastConnectedFirst,Cost, 511.9159944576776, Score, -32.33333333333333, PathLength, 96.0,sConstrainedRandomWalk,Cost, 563.6759671264352, Score, -36.666666666666664, PathLength, 109.0,sBreadthFirstSearchLowCost,Cost, 861.2619135176241, Score, -86.33333333333333, PathLength, 258.0,
hMinimumConnectivity,Cost, 20473.606047249716, Score, 102.75,sDepthFirstSearchLowCost,Cost, 545.9078794521906, Score, -64.66666666666666, PathLength, 193.0,sLeastConnectedFirst,Cost, 307.49190913324776, Score, -21.333333333333336, PathLength, 63.0,sConstrainedRandomWalk,Cost, 1022.748097196845, Score, -69.66666666666667, PathLength, 208.0,sBreadthFirstSearchLowCost,Cost, 1685.9524957956844, Score, -255.33333333333331, PathLength, 765.0,
hRandomSet,Cost, 253.82471799636562, Score, 47.333333333333336,sDepthFirstSearchLowCost,Cost, 194.92295539994407, Score, -25.0, PathLength, 74.0,sLeastConnectedFirst,Cost, 537.0841900317591, Score, -34.0, PathLength, 101.0,sConstrainedRandomWalk,Cost, 350.93841709179105, Score, -23.666666666666668, PathLength, 70.0,sBreadthFirstSearchLowCost,Cost, 970.799765019348, Score, -106.66666666666667, PathLength, 319.0,
hRandomSet,Cost, 199.86274793162494, Score, 54.166666666666664,sDepthFirstSearchLowCost,Cost, 329.7563290067723, Score, -38.333333333333336, PathLength, 114.0,sLeastConnectedFirst,Cost, 332.97859724558487, Score, -23.333333333333332, PathLength, 69.0,sConstrainedRandomWalk,Cost, 280.8918001738433, Score, -19.0, PathLength, 56.0,sBreadthFirstSearchLowCost,Cost, 959.8184796879349, Score, -136.0, PathLength, 407.0,
hRandomSet,Cost, 139.35802223778512, Score, 39.333333333333336,sDepthFirstSearchLowCost,Cost, 511.2704554312812, Score, -42.66666666666667, PathLength, 127.0,sLeastConnectedFirst,Cost, 426.634879425531, Score, -26.666666666666668, PathLength, 79.0,sConstrainedRandomWalk,Cost, 361.11858979786956, Score, -23.0, PathLength, 68.0,sBreadthFirstSearchLowCost,Cost, 539.9641710869754, Score, -65.0, PathLength, 194.0,
hRandomSet,Cost, 142.92339208842765, Score, 44.0,sDepthFirstSearchLowCost,Cost, 132.8847550547792, Score, -20.333333333333332, PathLength, 60.0,sLeastConnectedFirst,Cost, 439.20805910204285, Score, -28.666666666666668, PathLength, 85.0,sConstrainedRandomWalk,Cost, 456.7904557698113, Score, -29.333333333333332, PathLength, 87.0,sBreadthFirstSearchLowCost,Cost, 957.4205706588901, Score, -97.66666666666667, PathLength, 292.0,
hRandomSet,Cost, 161.35543517064121, Score, 35.583333333333336,sDepthFirstSearchLowCost,Cost, 330.48333198815527, Score, -34.0, PathLength, 101.0,sLeastConnectedFirst,Cost, 497.83202603160356, Score, -32.0, PathLength, 95.0,sConstrainedRandomWalk,Cost, 306.11881637519843, Score, -21.0, PathLength, 62.0,sBreadthFirstSearchLowCost,Cost, 673.3663260450684, Score, -55.333333333333336, PathLength, 165.0,
hMinimumConnectivity,Cost, 17831.406612271072, Score, 50.166666666666664,sDepthFirstSearchLowCost,Cost, 121.26122087235044, Score, -18.666666666666668, PathLength, 55.0,sLeastConnectedFirst,Cost, 302.0376425675167, Score, -21.0, PathLength, 62.0,sConstrainedRandomWalk,Cost, 665.7946458059382, Score, -41.0, PathLength, 122.0,sBreadthFirstSearchLowCost,Cost, 1119.2565417082587, Score, -120.0, PathLength, 359.0,
hMinimumConnectivity,Cost, 3158.9488527707795, Score, 75.33333333333333,sDepthFirstSearchLowCost,Cost, 474.600277497833, Score, -48.333333333333336, PathLength, 144.0,sLeastConnectedFirst,Cost, 314.2547964050818, Score, -23.333333333333332, PathLength, 69.0,sConstrainedRandomWalk,Cost, 527.9006827132943, Score, -39.666666666666664, PathLength, 118.0,sBreadthFirstSearchLowCost,Cost, 1076.3730465598358, Score, -190.0, PathLength, 569.0,
hMinimumConnectivity,Cost, 10791.458502025553, Score, 70.58333333333333,sDepthFirstSearchLowCost,Cost, 583.2755797953702, Score, -55.333333333333336, PathLength, 165.0,sLeastConnectedFirst,Cost, 315.8387353347651, Score, -22.333333333333332, PathLength, 66.0,sConstrainedRandomWalk,Cost, 844.5341627933459, Score, -53.666666666666664, PathLength, 160.0,sBreadthFirstSearchLowCost,Cost, 1313.8413840385201, Score, -151.0, PathLength, 452.0,
hMinimumConnectivity,Cost, 14839.55310332934, Score, 98.25,sDepthFirstSearchLowCost,Cost, 569.9119439789188, Score, -54.333333333333336, PathLength, 162.0,sLeastConnectedFirst,Cost, 261.067662816371, Score, -18.0, PathLength, 53.0,sConstrainedRandomWalk,Cost, 1676.5156231175229, Score, -118.66666666666667, PathLength, 355.0,sBreadthFirstSearchLowCost,Cost, 1303.6197619604188, Score, -202.0, PathLength, 605.0,
hMinimumConnectivity,Cost, 6348.07279773366, Score, 51.66666666666667,sDepthFirstSearchLowCost,Cost, 612.8483681722731, Score, -62.0, PathLength, 185.0,sLeastConnectedFirst,Cost, 389.74719465348005, Score, -26.0, PathLength, 77.0,sConstrainedRandomWalk,Cost, 816.9196263554016, Score, -51.66666666666667, PathLength, 154.0,sBreadthFirstSearchLowCost,Cost, 666.9915045466959, Score, -67.0, PathLength, 200.0,
hMinimumConnectivity,Cost, 8497.890780654549, Score, 82.75000000000001,sDepthFirstSearchLowCost,Cost, 585.8463838004401, Score, -57.333333333333336, PathLength, 171.0,sLeastConnectedFirst,Cost, 486.47176359323885, Score, -31.666666666666664, PathLength, 94.0,sConstrainedRandomWalk,Cost, 849.2536874787316, Score, -56.00000000000001, PathLength, 167.0,sBreadthFirstSearchLowCost,Cost, 1549.2887075194387, Score, -186.0, PathLength, 557.0,
hMinimumConnectivity,Cost, 7384.1492105686775, Score, 70.08333333333333,sDepthFirstSearchLowCost,Cost, 562.6533689296778, Score, -57.666666666666664, PathLength, 172.0,sLeastConnectedFirst,Cost, 440.96719185851066, Score, -28.000000000000004, PathLength, 83.0,sConstrainedRandomWalk,Cost, 602.3648380812866, Score, -42.0, PathLength, 125.0,sBreadthFirstSearchLowCost,Cost, 1044.6090375063418, Score, -152.66666666666666, PathLength, 457.0,
hMinimumConnectivity,Cost, 4694.003791181045, Score, 70.41666666666666,sDepthFirstSearchLowCost,Cost, 683.7742629580382, Score, -61.33333333333333, PathLength, 183.0,sLeastConnectedFirst,Cost, 535.8875854863059, Score, -33.0, PathLength, 98.0,sConstrainedRandomWalk,Cost, 973.5753893192392, Score, -64.33333333333333, PathLength, 192.0,sBreadthFirstSearchLowCost,Cost, 1095.2031355173065, Score, -123.0, PathLength, 368.0,
hMinimumConnectivity,Cost, 2049.9877567905914, Score, 67.66666666666667,sDepthFirstSearchLowCost,Cost, 673.1908488506164, Score, -63.0, PathLength, 188.0,sLeastConnectedFirst,Cost, 402.8006527093566, Score, -28.999999999999996, PathLength, 86.0,sConstrainedRandomWalk,Cost, 827.3619129292422, Score, -54.333333333333336, PathLength, 162.0,sBreadthFirstSearchLowCost,Cost, 992.1394244349215, Score, -124.33333333333334, PathLength, 372.0,
hRandomSet,Cost, 165.7483060125151, Score, 46.583333333333336,sDepthFirstSearchLowCost,Cost, 369.472849757964, Score, -37.0, PathLength, 110.0,sLeastConnectedFirst,Cost, 468.43769753165645, Score, -32.666666666666664, PathLength, 97.0,sConstrainedRandomWalk,Cost, 280.10885839046625, Score, -19.333333333333332, PathLength, 57.0,sBreadthFirstSearchLowCost,Cost, 898.597356546352, Score, -97.33333333333334, PathLength, 291.0,
hMinimumConnectivity,Cost, 2218.9264381793205, Score, 102.0,sDepthFirstSearchLowCost,Cost, 552.4451609392308, Score, -53.0, PathLength, 158.0,sLeastConnectedFirst,Cost, 377.31301339754623, Score, -26.0, PathLength, 77.0,sConstrainedRandomWalk,Cost, 905.6474306622597, Score, -61.66666666666667, PathLength, 184.0,sBreadthFirstSearchLowCost,Cost, 2042.4646420461186, Score, -267.3333333333333, PathLength, 801.0,
hMinimumConnectivity,Cost, 16330.287535182953, Score, 91.5,sDepthFirstSearchLowCost,Cost, 659.996888564294, Score, -64.0, PathLength, 191.0,sLeastConnectedFirst,Cost, 465.0050063218158, Score, -30.333333333333336, PathLength, 90.0,sConstrainedRandomWalk,Cost, 843.590214195799, Score, -57.99999999999999, PathLength, 173.0,sBreadthFirstSearchLowCost,Cost, 1551.5346382738546, Score, -213.66666666666669, PathLength, 640.0,
hRandomSet,Cost, 202.26799213360246, Score, 39.916666666666664,sDepthFirstSearchLowCost,Cost, 280.005525395122, Score, -28.000000000000004, PathLength, 83.0,sLeastConnectedFirst,Cost, 448.0570639282605, Score, -27.666666666666668, PathLength, 82.0,sConstrainedRandomWalk,Cost, 517.778800023994, Score, -33.33333333333333, PathLength, 99.0,sBreadthFirstSearchLowCost,Cost, 595.0770145323067, Score, -70.66666666666667, PathLength, 211.0,
hMinimumConnectivity,Cost, 5966.712247991396, Score, 83.41666666666667,sDepthFirstSearchLowCost,Cost, 573.2220999465342, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 172.19407341480022, Score, -13.0, PathLength, 38.0,sConstrainedRandomWalk,Cost, 974.4182087356999, Score, -65.33333333333333, PathLength, 195.0,sBreadthFirstSearchLowCost,Cost, 1313.0274124498724, Score, -202.0, PathLength, 605.0,
hRandomSet,Cost, 177.43609336428042, Score, 65.25,sDepthFirstSearchLowCost,Cost, 649.2130792480538, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 548.4902989767214, Score, -33.666666666666664, PathLength, 100.0,sConstrainedRandomWalk,Cost, 1166.7313558443802, Score, -71.0, PathLength, 212.0,sBreadthFirstSearchLowCost,Cost, 935.0564883507228, Score, -103.0, PathLength, 308.0,
hMinimumConnectivity,Cost, 2168.111841511866, Score, 56.50000000000001,sDepthFirstSearchLowCost,Cost, 582.5508289489626, Score, -54.0, PathLength, 161.0,sLeastConnectedFirst,Cost, 446.8472121103318, Score, -29.333333333333332, PathLength, 87.0,sConstrainedRandomWalk,Cost, 884.3777929394669, Score, -57.333333333333336, PathLength, 171.0,sBreadthFirstSearchLowCost,Cost, 876.5298616869835, Score, -85.33333333333334, PathLength, 255.0,
hRandomSet,Cost, 301.35256374380947, Score, 42.166666666666664,sDepthFirstSearchLowCost,Cost, 342.6739786288446, Score, -39.0, PathLength, 116.0,sLeastConnectedFirst,Cost, 428.06470018798336, Score, -27.333333333333332, PathLength, 81.0,sConstrainedRandomWalk,Cost, 193.62251765786925, Score, -15.0, PathLength, 44.0,sBreadthFirstSearchLowCost,Cost, 482.14818884175446, Score, -87.33333333333333, PathLength, 261.0,
hRandomSet,Cost, 69.05564872043236, Score, 47.00000000000001,sDepthFirstSearchLowCost,Cost, 104.49669841722394, Score, -16.333333333333332, PathLength, 48.0,sLeastConnectedFirst,Cost, 473.8225940505741, Score, -31.0, PathLength, 92.0,sConstrainedRandomWalk,Cost, 214.60387401300895, Score, -18.333333333333332, PathLength, 54.0,sBreadthFirstSearchLowCost,Cost, 760.0200149554345, Score, -122.33333333333334, PathLength, 366.0,
hRandomSet,Cost, 127.71065567298348, Score, 81.41666666666667,sDepthFirstSearchLowCost,Cost, 306.90905584834866, Score, -33.0, PathLength, 98.0,sLeastConnectedFirst,Cost, 566.186316941157, Score, -38.333333333333336, PathLength, 114.0,sConstrainedRandomWalk,Cost, 752.5291761072466, Score, -51.66666666666667, PathLength, 154.0,sBreadthFirstSearchLowCost,Cost, 1468.211617934302, Score, -202.66666666666669, PathLength, 607.0,
hMinimumConnectivity,Cost, 2908.631921986591, Score, 74.25,sDepthFirstSearchLowCost,Cost, 658.0785090528556, Score, -56.99999999999999, PathLength, 170.0,sLeastConnectedFirst,Cost, 350.07589150473194, Score, -22.333333333333332, PathLength, 66.0,sConstrainedRandomWalk,Cost, 916.5747993070921, Score, -60.333333333333336, PathLength, 180.0,sBreadthFirstSearchLowCost,Cost, 1385.210180753308, Score, -157.33333333333331, PathLength, 471.0,
hMinimumConnectivity,Cost, 3162.6858062552365, Score, 75.16666666666666,sDepthFirstSearchLowCost,Cost, 430.1627787970501, Score, -43.333333333333336, PathLength, 129.0,sLeastConnectedFirst,Cost, 303.8103860971595, Score, -20.333333333333332, PathLength, 60.0,sConstrainedRandomWalk,Cost, 1124.4304973911042, Score, -78.0, PathLength, 233.0,sBreadthFirstSearchLowCost,Cost, 1253.4332348443183, Score, -159.0, PathLength, 476.0,
hRandomSet,Cost, 216.23780400812436, Score, 56.666666666666664,sDepthFirstSearchLowCost,Cost, 302.36366294938875, Score, -33.33333333333333, PathLength, 99.0,sLeastConnectedFirst,Cost, 512.2970446226421, Score, -32.666666666666664, PathLength, 97.0,sConstrainedRandomWalk,Cost, 386.5585041763057, Score, -26.0, PathLength, 77.0,sBreadthFirstSearchLowCost,Cost, 1314.10416332836, Score, -134.66666666666666, PathLength, 403.0,
hRandomSet,Cost, 81.07574833835818, Score, 38.0,sDepthFirstSearchLowCost,Cost, 213.90266912824336, Score, -28.999999999999996, PathLength, 86.0,sLeastConnectedFirst,Cost, 423.6123699456091, Score, -30.666666666666664, PathLength, 91.0,sConstrainedRandomWalk,Cost, 583.7554661791208, Score, -40.33333333333333, PathLength, 120.0,sBreadthFirstSearchLowCost,Cost, 495.6325250584085, Score, -52.0, PathLength, 155.0,
hMinimumConnectivity,Cost, 14735.617008653828, Score, 89.66666666666667,sDepthFirstSearchLowCost,Cost, 610.4248981309405, Score, -53.333333333333336, PathLength, 159.0,sLeastConnectedFirst,Cost, 297.038190595174, Score, -19.0, PathLength, 56.0,sConstrainedRandomWalk,Cost, 870.7250126643888, Score, -60.66666666666667, PathLength, 181.0,sBreadthFirstSearchLowCost,Cost, 1557.5164922287747, Score, -225.66666666666669, PathLength, 676.0,
