[100, [Random,1][RandomVariableHidePotential,1][RandomDirection,1][RandomSet,1][RandomFixedDistance,1][LowEdgeCostRandomFixedDistance,1][VariableFixedDistance,1][LowEdgeCostVariableFixedDistance,1][LowEdgeCostFixedDistance,1][MinimumConnectivity,1][MaxDistance,1], [DepthFirstSearchLowCost,1], {Topology,random}, {NumberOfNodes,100}, {NumberOfHideLocations,5}, {Rounds,100}, {EdgeWeight,10.0}, {FixedOrUpperWeight,random}, {EdgeTraversalDecrement,0}]
hVariableFixedDistance,Cost, 1154.6492563445447, Score, 33.74666666666666,sDepthFirstSearchLowCost,Cost, 325.58992198689447, Score, -33.74666666666666, PathLength, 100.0,
hLowEdgeCostVariableFixedDistance,Cost, 1016.8987488678115, Score, 31.50333333333332,sDepthFirstSearchLowCost,Cost, 296.2802594788083, Score, -31.50333333333332, PathLength, 93.0,
hMinimumConnectivity,Cost, 19986.37140022547, Score, 42.88666666666666,sDepthFirstSearchLowCost,Cost, 455.05845977791375, Score, -42.88666666666666, PathLength, 127.0,
hMaxDistance,Cost, 1912.133672147402, Score, 31.54666666666667,sDepthFirstSearchLowCost,Cost, 301.8056455072601, Score, -31.54666666666667, PathLength, 93.0,
hRandom,Cost, 42.30106754883095, Score, 30.539999999999992,sDepthFirstSearchLowCost,Cost, 258.35758110482254, Score, -30.539999999999992, PathLength, 90.0,
hRandomVariableHidePotential,Cost, 47.32789685214648, Score, 31.360000000000003,sDepthFirstSearchLowCost,Cost, 269.24012813400515, Score, -31.360000000000003, PathLength, 93.0,
hRandomDirection,Cost, 19.15954149559254, Score, 31.84333333333334,sDepthFirstSearchLowCost,Cost, 277.1688544739117, Score, -31.84333333333334, PathLength, 94.0,
hRandomSet,Cost, 41.43685097759788, Score, 36.476666666666674,sDepthFirstSearchLowCost,Cost, 333.1951610761093, Score, -36.476666666666674, PathLength, 108.0,
hRandomFixedDistance,Cost, 170.75748152413496, Score, 30.533333333333346,sDepthFirstSearchLowCost,Cost, 258.83475495161167, Score, -30.533333333333346, PathLength, 90.0,
hLowEdgeCostRandomFixedDistance,Cost, 15.193537095363645, Score, 17.71333333333333,sDepthFirstSearchLowCost,Cost, 125.51699329176286, Score, -17.71333333333333, PathLength, 52.0,
hVariableFixedDistance,Cost, 1152.2746585658956, Score, 31.923333333333336,sDepthFirstSearchLowCost,Cost, 277.8433498203648, Score, -31.923333333333336, PathLength, 94.0,
hLowEdgeCostVariableFixedDistance,Cost, 975.2997974324451, Score, 34.56333333333333,sDepthFirstSearchLowCost,Cost, 314.055414854013, Score, -34.56333333333333, PathLength, 102.0,
hMinimumConnectivity,Cost, 14417.257835239128, Score, 57.16333333333334,sDepthFirstSearchLowCost,Cost, 570.8861091667535, Score, -57.16333333333334, PathLength, 170.0,
hMaxDistance,Cost, 2031.1187894683067, Score, 33.38666666666666,sDepthFirstSearchLowCost,Cost, 296.78895612929716, Score, -33.38666666666666, PathLength, 99.0,
hRandom,Cost, 46.82561191124764, Score, 34.23333333333335,sDepthFirstSearchLowCost,Cost, 337.7790556554381, Score, -34.23333333333335, PathLength, 101.0,
hRandomVariableHidePotential,Cost, 48.30051516609932, Score, 32.67999999999999,sDepthFirstSearchLowCost,Cost, 314.25705637145944, Score, -32.67999999999999, PathLength, 97.0,
hRandomDirection,Cost, 20.723997183936135, Score, 32.73666666666667,sDepthFirstSearchLowCost,Cost, 315.48323842685903, Score, -32.73666666666667, PathLength, 97.0,
hRandomSet,Cost, 42.55685462781171, Score, 36.76666666666666,sDepthFirstSearchLowCost,Cost, 372.99401011620944, Score, -36.76666666666666, PathLength, 109.0,
hRandomFixedDistance,Cost, 45.92487045427557, Score, 33.30333333333334,sDepthFirstSearchLowCost,Cost, 322.79130076700716, Score, -33.30333333333334, PathLength, 98.0,
hLowEdgeCostRandomFixedDistance,Cost, 13.096000640204515, Score, 21.186666666666664,sDepthFirstSearchLowCost,Cost, 170.08321666557924, Score, -21.186666666666664, PathLength, 62.0,
hVariableFixedDistance,Cost, 1236.6954605384813, Score, 33.49666666666666,sDepthFirstSearchLowCost,Cost, 325.6710038839555, Score, -33.49666666666666, PathLength, 99.0,
hLowEdgeCostVariableFixedDistance,Cost, 1073.9023560702365, Score, 35.379999999999995,sDepthFirstSearchLowCost,Cost, 354.68587501906427, Score, -35.379999999999995, PathLength, 105.0,
hMinimumConnectivity,Cost, 21113.167901870398, Score, 60.37,sDepthFirstSearchLowCost,Cost, 637.3980554085666, Score, -60.37, PathLength, 180.0,
hMaxDistance,Cost, 1957.5696969147687, Score, 35.30333333333333,sDepthFirstSearchLowCost,Cost, 348.26832329995835, Score, -35.30333333333333, PathLength, 104.0,
hRandom,Cost, 45.315088038360585, Score, 33.343333333333334,sDepthFirstSearchLowCost,Cost, 297.51342008667604, Score, -33.343333333333334, PathLength, 99.0,
hRandomVariableHidePotential,Cost, 49.37512973952656, Score, 33.09666666666667,sDepthFirstSearchLowCost,Cost, 293.3034980376304, Score, -33.09666666666667, PathLength, 98.0,
hRandomDirection,Cost, 20.770724101937432, Score, 34.38333333333333,sDepthFirstSearchLowCost,Cost, 309.088112705745, Score, -34.38333333333333, PathLength, 102.0,
hRandomSet,Cost, 44.385811883348644, Score, 36.879999999999995,sDepthFirstSearchLowCost,Cost, 345.6337813566631, Score, -36.879999999999995, PathLength, 109.0,
hRandomFixedDistance,Cost, 94.60279689645594, Score, 31.149999999999988,sDepthFirstSearchLowCost,Cost, 269.6331912826221, Score, -31.149999999999988, PathLength, 92.0,
hLowEdgeCostRandomFixedDistance,Cost, 27.697566678240616, Score, 18.656666666666666,sDepthFirstSearchLowCost,Cost, 130.48504961500467, Score, -18.656666666666666, PathLength, 54.0,
hVariableFixedDistance,Cost, 1240.4025886251425, Score, 33.959999999999994,sDepthFirstSearchLowCost,Cost, 304.55274589580563, Score, -33.959999999999994, PathLength, 100.0,
hLowEdgeCostVariableFixedDistance,Cost, 1055.6453216557916, Score, 33.79333333333332,sDepthFirstSearchLowCost,Cost, 303.61093135190623, Score, -33.79333333333332, PathLength, 100.0,
hMinimumConnectivity,Cost, 19470.14376533516, Score, 46.4,sDepthFirstSearchLowCost,Cost, 460.10576023687855, Score, -46.4, PathLength, 138.0,
hMaxDistance,Cost, 2207.381961949116, Score, 31.749999999999986,sDepthFirstSearchLowCost,Cost, 277.52412318057355, Score, -31.749999999999986, PathLength, 94.0,
hRandom,Cost, 45.81799896105179, Score, 31.10333333333333,sDepthFirstSearchLowCost,Cost, 264.0437718973406, Score, -31.10333333333333, PathLength, 92.0,
hRandomVariableHidePotential,Cost, 42.99902844577527, Score, 31.493333333333325,sDepthFirstSearchLowCost,Cost, 267.9143984349705, Score, -31.493333333333325, PathLength, 93.0,
hRandomDirection,Cost, 20.031766376466397, Score, 32.43666666666668,sDepthFirstSearchLowCost,Cost, 278.7838844292667, Score, -32.43666666666668, PathLength, 96.0,
hRandomSet,Cost, 40.67167260020354, Score, 34.47666666666666,sDepthFirstSearchLowCost,Cost, 303.9712942110754, Score, -34.47666666666666, PathLength, 102.0,
hRandomFixedDistance,Cost, 168.04811974085996, Score, 31.84333333333333,sDepthFirstSearchLowCost,Cost, 269.1247884073723, Score, -31.84333333333333, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 42.69095910039105, Score, 20.393333333333327,sDepthFirstSearchLowCost,Cost, 151.13236236776845, Score, -20.393333333333327, PathLength, 60.0,
hVariableFixedDistance,Cost, 1204.7690034436257, Score, 32.323333333333316,sDepthFirstSearchLowCost,Cost, 280.7050353479206, Score, -32.323333333333316, PathLength, 95.0,
hLowEdgeCostVariableFixedDistance,Cost, 1044.77874068612, Score, 32.49333333333333,sDepthFirstSearchLowCost,Cost, 280.1033926878958, Score, -32.49333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 620.7918941772555, Score, 52.72000000000002,sDepthFirstSearchLowCost,Cost, 503.18875103161474, Score, -52.72000000000002, PathLength, 157.0,
hMaxDistance,Cost, 2038.3603605031576, Score, 33.09,sDepthFirstSearchLowCost,Cost, 288.8686696951803, Score, -33.09, PathLength, 98.0,
hRandom,Cost, 51.11031499885135, Score, 31.399999999999995,sDepthFirstSearchLowCost,Cost, 299.2872052132289, Score, -31.399999999999995, PathLength, 93.0,
hRandomVariableHidePotential,Cost, 49.52218422137785, Score, 29.99,sDepthFirstSearchLowCost,Cost, 284.94488028211344, Score, -29.99, PathLength, 88.0,
hRandomDirection,Cost, 20.943974752575404, Score, 30.15,sDepthFirstSearchLowCost,Cost, 284.88536105420485, Score, -30.15, PathLength, 89.0,
hRandomSet,Cost, 49.13952964473532, Score, 35.68999999999999,sDepthFirstSearchLowCost,Cost, 356.5512702397594, Score, -35.68999999999999, PathLength, 106.0,
hRandomFixedDistance,Cost, 105.98142032597508, Score, 30.333333333333325,sDepthFirstSearchLowCost,Cost, 284.97845570774757, Score, -30.333333333333325, PathLength, 90.0,
hLowEdgeCostRandomFixedDistance,Cost, 111.297752271883, Score, 24.80333333333333,sDepthFirstSearchLowCost,Cost, 210.36357007675844, Score, -24.80333333333333, PathLength, 73.0,
hVariableFixedDistance,Cost, 1401.9768296100976, Score, 33.41333333333335,sDepthFirstSearchLowCost,Cost, 325.5084471584017, Score, -33.41333333333335, PathLength, 99.0,
hLowEdgeCostVariableFixedDistance,Cost, 1186.4130020760026, Score, 32.40333333333333,sDepthFirstSearchLowCost,Cost, 313.2037854082603, Score, -32.40333333333333, PathLength, 96.0,
hMinimumConnectivity,Cost, 17976.92059860131, Score, 52.43666666666667,sDepthFirstSearchLowCost,Cost, 574.5935221569773, Score, -52.43666666666667, PathLength, 156.0,
hMaxDistance,Cost, 109.87315797944245, Score, 32.01666666666666,sDepthFirstSearchLowCost,Cost, 308.990274884748, Score, -32.01666666666666, PathLength, 95.0,
hRandom,Cost, 48.13194913413956, Score, 32.50666666666667,sDepthFirstSearchLowCost,Cost, 334.28206847236606, Score, -32.50666666666667, PathLength, 96.0,
hRandomVariableHidePotential,Cost, 48.53779375278842, Score, 32.26333333333334,sDepthFirstSearchLowCost,Cost, 334.01631241430385, Score, -32.26333333333334, PathLength, 95.0,
hRandomDirection,Cost, 21.775209753288344, Score, 29.256666666666675,sDepthFirstSearchLowCost,Cost, 292.94322931295727, Score, -29.256666666666675, PathLength, 86.0,
hRandomSet,Cost, 47.067237970899235, Score, 36.18666666666667,sDepthFirstSearchLowCost,Cost, 383.76743521888625, Score, -36.18666666666667, PathLength, 107.0,
hRandomFixedDistance,Cost, 180.9749938554074, Score, 32.44333333333333,sDepthFirstSearchLowCost,Cost, 334.03518652396815, Score, -32.44333333333333, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 17.031549120952995, Score, 18.643333333333338,sDepthFirstSearchLowCost,Cost, 158.49668845644806, Score, -18.643333333333338, PathLength, 54.0,
hVariableFixedDistance,Cost, 1373.2833785857338, Score, 33.80666666666666,sDepthFirstSearchLowCost,Cost, 352.19590569878557, Score, -33.80666666666666, PathLength, 100.0,
hLowEdgeCostVariableFixedDistance,Cost, 1232.4667742611493, Score, 33.29999999999999,sDepthFirstSearchLowCost,Cost, 346.2195223990665, Score, -33.29999999999999, PathLength, 98.0,
hMinimumConnectivity,Cost, 19505.645867003703, Score, 42.02333333333332,sDepthFirstSearchLowCost,Cost, 450.7969255193677, Score, -42.02333333333332, PathLength, 125.0,
hMaxDistance,Cost, 2193.796120092118, Score, 32.09333333333334,sDepthFirstSearchLowCost,Cost, 329.5735443283655, Score, -32.09333333333334, PathLength, 95.0,
hRandom,Cost, 48.05585822392112, Score, 31.77666666666667,sDepthFirstSearchLowCost,Cost, 261.5076510922044, Score, -31.77666666666667, PathLength, 94.0,
hRandomVariableHidePotential,Cost, 42.50483961122109, Score, 31.793333333333315,sDepthFirstSearchLowCost,Cost, 262.2649474417031, Score, -31.793333333333315, PathLength, 94.0,
hRandomDirection,Cost, 18.643171744803443, Score, 31.480000000000004,sDepthFirstSearchLowCost,Cost, 262.62447330367047, Score, -31.480000000000004, PathLength, 93.0,
hRandomSet,Cost, 42.6619141927758, Score, 34.32333333333333,sDepthFirstSearchLowCost,Cost, 293.5342502800516, Score, -34.32333333333333, PathLength, 101.0,
hRandomFixedDistance,Cost, 190.73322355738426, Score, 31.566666666666652,sDepthFirstSearchLowCost,Cost, 258.3672585799118, Score, -31.566666666666652, PathLength, 93.0,
hLowEdgeCostRandomFixedDistance,Cost, 55.85344485298583, Score, 23.226666666666667,sDepthFirstSearchLowCost,Cost, 164.3168966900834, Score, -23.226666666666667, PathLength, 68.0,
hVariableFixedDistance,Cost, 1300.051931612684, Score, 32.95333333333333,sDepthFirstSearchLowCost,Cost, 280.1324051258385, Score, -32.95333333333333, PathLength, 97.0,
hLowEdgeCostVariableFixedDistance,Cost, 1126.1605591181235, Score, 33.78333333333336,sDepthFirstSearchLowCost,Cost, 291.77721796332315, Score, -33.78333333333336, PathLength, 100.0,
hMinimumConnectivity,Cost, 15274.009500658034, Score, 46.98666666666666,sDepthFirstSearchLowCost,Cost, 443.5965479587232, Score, -46.98666666666666, PathLength, 139.0,
hMaxDistance,Cost, 19.613156191482986, Score, 32.27666666666666,sDepthFirstSearchLowCost,Cost, 267.27262616135994, Score, -32.27666666666666, PathLength, 95.0,
hRandom,Cost, 44.43901945179852, Score, 32.61333333333333,sDepthFirstSearchLowCost,Cost, 309.01842149368645, Score, -32.61333333333333, PathLength, 96.0,
hRandomVariableHidePotential,Cost, 42.48640632963384, Score, 33.280000000000015,sDepthFirstSearchLowCost,Cost, 320.5934887567478, Score, -33.280000000000015, PathLength, 98.0,
hRandomDirection,Cost, 20.105610095087137, Score, 31.46666666666667,sDepthFirstSearchLowCost,Cost, 290.87546021043164, Score, -31.46666666666667, PathLength, 93.0,
hRandomSet,Cost, 47.57631364806549, Score, 38.24333333333334,sDepthFirstSearchLowCost,Cost, 382.5987823881779, Score, -38.24333333333334, PathLength, 113.0,
hRandomFixedDistance,Cost, 147.8633092512643, Score, 33.35,sDepthFirstSearchLowCost,Cost, 315.704798224293, Score, -33.35, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 7.037130202663, Score, 23.076666666666675,sDepthFirstSearchLowCost,Cost, 199.97464478129444, Score, -23.076666666666675, PathLength, 68.0,
hVariableFixedDistance,Cost, 1346.0645382354096, Score, 34.933333333333344,sDepthFirstSearchLowCost,Cost, 339.6895447986046, Score, -34.933333333333344, PathLength, 103.0,
hLowEdgeCostVariableFixedDistance,Cost, 1193.6198442913053, Score, 32.82333333333332,sDepthFirstSearchLowCost,Cost, 312.59970566428046, Score, -32.82333333333332, PathLength, 97.0,
hMinimumConnectivity,Cost, 6293.177742922575, Score, 58.49,sDepthFirstSearchLowCost,Cost, 627.4449753617378, Score, -58.49, PathLength, 174.0,
hMaxDistance,Cost, 2004.96553251889, Score, 32.580000000000005,sDepthFirstSearchLowCost,Cost, 307.6729648601441, Score, -32.580000000000005, PathLength, 96.0,
hRandom,Cost, 42.254544603367876, Score, 31.016666666666655,sDepthFirstSearchLowCost,Cost, 282.5720909394723, Score, -31.016666666666655, PathLength, 92.0,
hRandomVariableHidePotential,Cost, 43.451232241682256, Score, 28.20999999999999,sDepthFirstSearchLowCost,Cost, 251.0256621476311, Score, -28.20999999999999, PathLength, 83.0,
hRandomDirection,Cost, 20.18860117361704, Score, 31.72666666666667,sDepthFirstSearchLowCost,Cost, 295.86866243100064, Score, -31.72666666666667, PathLength, 94.0,
hRandomSet,Cost, 43.940541459243725, Score, 33.403333333333336,sDepthFirstSearchLowCost,Cost, 317.8731166663415, Score, -33.403333333333336, PathLength, 99.0,
hRandomFixedDistance,Cost, 20.205422191762658, Score, 30.073333333333327,sDepthFirstSearchLowCost,Cost, 271.633917390522, Score, -30.073333333333327, PathLength, 89.0,
hLowEdgeCostRandomFixedDistance,Cost, 25.548830581914725, Score, 17.810000000000002,sDepthFirstSearchLowCost,Cost, 137.26355159781838, Score, -17.810000000000002, PathLength, 52.0,
hVariableFixedDistance,Cost, 1388.672134633184, Score, 32.17333333333333,sDepthFirstSearchLowCost,Cost, 299.1890623697581, Score, -32.17333333333333, PathLength, 95.0,
hLowEdgeCostVariableFixedDistance,Cost, 1234.8986021762846, Score, 31.553333333333338,sDepthFirstSearchLowCost,Cost, 287.64018642167525, Score, -31.553333333333338, PathLength, 93.0,
hMinimumConnectivity,Cost, 15184.718587965588, Score, 56.73666666666668,sDepthFirstSearchLowCost,Cost, 579.5543944307879, Score, -56.73666666666668, PathLength, 169.0,
hMaxDistance,Cost, 21.150089500382418, Score, 30.486666666666665,sDepthFirstSearchLowCost,Cost, 283.24530622697955, Score, -30.486666666666665, PathLength, 90.0,
hRandom,Cost, 42.65657703016681, Score, 30.616666666666678,sDepthFirstSearchLowCost,Cost, 266.2318512448858, Score, -30.616666666666678, PathLength, 90.0,
hRandomVariableHidePotential,Cost, 40.0564849785863, Score, 34.4,sDepthFirstSearchLowCost,Cost, 313.29539869222396, Score, -34.4, PathLength, 102.0,
hRandomDirection,Cost, 20.402802913658434, Score, 31.34,sDepthFirstSearchLowCost,Cost, 277.8873149906229, Score, -31.34, PathLength, 93.0,
hRandomSet,Cost, 43.72159011057157, Score, 35.84333333333332,sDepthFirstSearchLowCost,Cost, 331.0941426505193, Score, -35.84333333333332, PathLength, 106.0,
hRandomFixedDistance,Cost, 215.63898195895675, Score, 33.42666666666668,sDepthFirstSearchLowCost,Cost, 300.8570802197315, Score, -33.42666666666668, PathLength, 99.0,
hLowEdgeCostRandomFixedDistance,Cost, 92.38286382031448, Score, 26.72666666666666,sDepthFirstSearchLowCost,Cost, 218.64930411131286, Score, -26.72666666666666, PathLength, 79.0,
hVariableFixedDistance,Cost, 1332.921055605401, Score, 32.92666666666666,sDepthFirstSearchLowCost,Cost, 293.1445796948242, Score, -32.92666666666666, PathLength, 97.0,
hLowEdgeCostVariableFixedDistance,Cost, 1166.7336183779998, Score, 32.686666666666646,sDepthFirstSearchLowCost,Cost, 292.09554995681594, Score, -32.686666666666646, PathLength, 97.0,
hMinimumConnectivity,Cost, 16883.646435394796, Score, 60.11666666666667,sDepthFirstSearchLowCost,Cost, 593.3566899989657, Score, -60.11666666666667, PathLength, 179.0,
hMaxDistance,Cost, 1877.616559626041, Score, 34.24333333333333,sDepthFirstSearchLowCost,Cost, 312.28956181016093, Score, -34.24333333333333, PathLength, 101.0,
hRandom,Cost, 47.017394880814294, Score, 28.723333333333343,sDepthFirstSearchLowCost,Cost, 267.7602473217156, Score, -28.723333333333343, PathLength, 85.0,
hRandomVariableHidePotential,Cost, 42.051907575720996, Score, 30.193333333333342,sDepthFirstSearchLowCost,Cost, 284.4200489332192, Score, -30.193333333333342, PathLength, 89.0,
hRandomDirection,Cost, 21.459778112350154, Score, 27.836666666666666,sDepthFirstSearchLowCost,Cost, 254.5258073717233, Score, -27.836666666666666, PathLength, 82.0,
hRandomSet,Cost, 48.05984107535253, Score, 31.28,sDepthFirstSearchLowCost,Cost, 297.61657096864263, Score, -31.28, PathLength, 92.0,
hRandomFixedDistance,Cost, 126.85887621542837, Score, 30.11666666666667,sDepthFirstSearchLowCost,Cost, 284.3623932632211, Score, -30.11666666666667, PathLength, 89.0,
hLowEdgeCostRandomFixedDistance,Cost, 38.75618453413101, Score, 17.30333333333333,sDepthFirstSearchLowCost,Cost, 134.20609163555733, Score, -17.30333333333333, PathLength, 50.0,
hVariableFixedDistance,Cost, 1472.5512872269455, Score, 33.150000000000006,sDepthFirstSearchLowCost,Cost, 328.4835183592129, Score, -33.150000000000006, PathLength, 98.0,
hLowEdgeCostVariableFixedDistance,Cost, 1328.8292967904015, Score, 32.41333333333335,sDepthFirstSearchLowCost,Cost, 317.3722561436951, Score, -32.41333333333335, PathLength, 96.0,
hMinimumConnectivity,Cost, 768.3899802897301, Score, 38.85333333333333,sDepthFirstSearchLowCost,Cost, 413.69326435872716, Score, -38.85333333333333, PathLength, 115.0,
hMaxDistance,Cost, 20.978122487400192, Score, 30.956666666666685,sDepthFirstSearchLowCost,Cost, 297.12119388681896, Score, -30.956666666666685, PathLength, 91.0,
hRandom,Cost, 45.41680666475058, Score, 30.63666666666667,sDepthFirstSearchLowCost,Cost, 285.39804463426896, Score, -30.63666666666667, PathLength, 90.0,
hRandomVariableHidePotential,Cost, 39.36593036591368, Score, 31.903333333333336,sDepthFirstSearchLowCost,Cost, 302.6955711525295, Score, -31.903333333333336, PathLength, 94.0,
hRandomDirection,Cost, 19.085739487771974, Score, 30.21999999999999,sDepthFirstSearchLowCost,Cost, 283.7639108407874, Score, -30.21999999999999, PathLength, 89.0,
hRandomSet,Cost, 41.688530287025145, Score, 35.92999999999999,sDepthFirstSearchLowCost,Cost, 355.6594756806535, Score, -35.92999999999999, PathLength, 106.0,
hRandomFixedDistance,Cost, 219.1305530832368, Score, 32.35333333333332,sDepthFirstSearchLowCost,Cost, 303.13176984399377, Score, -32.35333333333332, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 38.81499131570734, Score, 20.946666666666673,sDepthFirstSearchLowCost,Cost, 173.5698617104642, Score, -20.946666666666673, PathLength, 61.0,
hVariableFixedDistance,Cost, 1454.1855986763223, Score, 31.98333333333332,sDepthFirstSearchLowCost,Cost, 302.4896953165823, Score, -31.98333333333332, PathLength, 94.0,
hLowEdgeCostVariableFixedDistance,Cost, 1276.2721550562603, Score, 34.93000000000001,sDepthFirstSearchLowCost,Cost, 340.62845390647135, Score, -34.93000000000001, PathLength, 103.0,
hMinimumConnectivity,Cost, 985.2890645500357, Score, 57.14666666666663,sDepthFirstSearchLowCost,Cost, 611.4837491358521, Score, -57.14666666666663, PathLength, 170.0,
hMaxDistance,Cost, 113.23113137180182, Score, 34.79333333333334,sDepthFirstSearchLowCost,Cost, 338.6401050210962, Score, -34.79333333333334, PathLength, 103.0,
hRandom,Cost, 43.41814344238126, Score, 32.03666666666666,sDepthFirstSearchLowCost,Cost, 323.3793050480888, Score, -32.03666666666666, PathLength, 95.0,
hRandomVariableHidePotential,Cost, 38.52819984879346, Score, 30.313333333333336,sDepthFirstSearchLowCost,Cost, 300.3849991454978, Score, -30.313333333333336, PathLength, 89.0,
hRandomDirection,Cost, 21.20305334548479, Score, 31.35333333333333,sDepthFirstSearchLowCost,Cost, 314.524232361192, Score, -31.35333333333333, PathLength, 93.0,
hRandomSet,Cost, 49.82590795939951, Score, 33.42333333333333,sDepthFirstSearchLowCost,Cost, 345.0553943893923, Score, -33.42333333333333, PathLength, 99.0,
hRandomFixedDistance,Cost, 198.98688582443953, Score, 32.35333333333333,sDepthFirstSearchLowCost,Cost, 328.89369161076206, Score, -32.35333333333333, PathLength, 96.0,
hLowEdgeCostRandomFixedDistance,Cost, 39.68006726438927, Score, 17.216666666666665,sDepthFirstSearchLowCost,Cost, 139.70857415617377, Score, -17.216666666666665, PathLength, 50.0,
hVariableFixedDistance,Cost, 1513.1164829733057, Score, 34.04333333333334,sDepthFirstSearchLowCost,Cost, 349.9353173868121, Score, -34.04333333333334, PathLength, 101.0,
hLowEdgeCostVariableFixedDistance,Cost, 1340.6631874055165, Score, 34.54,sDepthFirstSearchLowCost,Cost, 357.9110973367968, Score, -34.54, PathLength, 102.0,
hMinimumConnectivity,Cost, 20744.590332999822, Score, 44.82,sDepthFirstSearchLowCost,Cost, 503.88088163960884, Score, -44.82, PathLength, 133.0,
hMaxDistance,Cost, 19.486318551566352, Score, 29.41666666666666,sDepthFirstSearchLowCost,Cost, 291.6199745520815, Score, -29.41666666666666, PathLength, 87.0,
hRandom,Cost, 39.53917258556885, Score, 29.903333333333336,sDepthFirstSearchLowCost,Cost, 233.8317755257422, Score, -29.903333333333336, PathLength, 88.0,
hRandomVariableHidePotential,Cost, 35.79390903933127, Score, 31.83,sDepthFirstSearchLowCost,Cost, 259.6793557946548, Score, -31.83, PathLength, 94.0,
hRandomDirection,Cost, 18.42437036056283, Score, 32.71666666666667,sDepthFirstSearchLowCost,Cost, 266.80178052688797, Score, -32.71666666666667, PathLength, 97.0,
hRandomSet,Cost, 41.27646625063971, Score, 37.47666666666666,sDepthFirstSearchLowCost,Cost, 322.5938114466689, Score, -37.47666666666666, PathLength, 111.0,
hRandomFixedDistance,Cost, 44.19114731244677, Score, 31.703333333333333,sDepthFirstSearchLowCost,Cost, 256.04076570917323, Score, -31.703333333333333, PathLength, 94.0,
hLowEdgeCostRandomFixedDistance,Cost, 76.45720123235543, Score, 24.600000000000012,sDepthFirstSearchLowCost,Cost, 171.51086674696992, Score, -24.600000000000012, PathLength, 72.0,
hVariableFixedDistance,Cost, 1442.84113000878, Score, 32.99,sDepthFirstSearchLowCost,Cost, 265.1540086001252, Score, -32.99, PathLength, 97.0,
hLowEdgeCostVariableFixedDistance,Cost, 1246.177726870811, Score, 32.47666666666668,sDepthFirstSearchLowCost,Cost, 265.47024193051084, Score, -32.47666666666668, PathLength, 96.0,
hMinimumConnectivity,Cost, 15196.892957584023, Score, 60.64999999999999,sDepthFirstSearchLowCost,Cost, 547.6430550144953, Score, -60.64999999999999, PathLength, 180.0,
hMaxDistance,Cost, 18.52204030446832, Score, 30.44999999999998,sDepthFirstSearchLowCost,Cost, 241.61498099939791, Score, -30.44999999999998, PathLength, 90.0,
hRandom,Cost, 42.90957538927985, Score, 31.283333333333335,sDepthFirstSearchLowCost,Cost, 275.80489296126325, Score, -31.283333333333335, PathLength, 92.0,
hRandomVariableHidePotential,Cost, 35.76438434741294, Score, 29.74333333333333,sDepthFirstSearchLowCost,Cost, 254.77755450468186, Score, -29.74333333333333, PathLength, 88.0,
hRandomDirection,Cost, 18.322005271194417, Score, 29.543333333333326,sDepthFirstSearchLowCost,Cost, 256.1949295993857, Score, -29.543333333333326, PathLength, 87.0,
hRandomSet,Cost, 43.58976040208469, Score, 34.65333333333332,sDepthFirstSearchLowCost,Cost, 320.65497128358214, Score, -34.65333333333332, PathLength, 102.0,
hRandomFixedDistance,Cost, 118.18712195938828, Score, 32.276666666666664,sDepthFirstSearchLowCost,Cost, 289.942173901464, Score, -32.276666666666664, PathLength, 95.0,
hLowEdgeCostRandomFixedDistance,Cost, 67.93865983502424, Score, 24.00000000000001,sDepthFirstSearchLowCost,Cost, 182.1319832336938, Score, -24.00000000000001, PathLength, 71.0,
hVariableFixedDistance,Cost, 1490.049586682614, Score, 30.37666666666667,sDepthFirstSearchLowCost,Cost, 262.9288924800239, Score, -30.37666666666667, PathLength, 90.0,
hLowEdgeCostVariableFixedDistance,Cost, 1328.2229241388652, Score, 31.260000000000005,sDepthFirstSearchLowCost,Cost, 271.0143830179223, Score, -31.260000000000005, PathLength, 92.0,
hMinimumConnectivity,Cost, 4828.339366074154, Score, 49.64999999999997,sDepthFirstSearchLowCost,Cost, 517.7512031886196, Score, -49.64999999999997, PathLength, 147.0,
hMaxDistance,Cost, 1888.382335641076, Score, 31.173333333333336,sDepthFirstSearchLowCost,Cost, 271.53427105328797, Score, -31.173333333333336, PathLength, 92.0,
hRandom,Cost, 47.96908698767131, Score, 29.74666666666666,sDepthFirstSearchLowCost,Cost, 269.1573357489098, Score, -29.74666666666666, PathLength, 88.0,
hRandomVariableHidePotential,Cost, 34.74921955723673, Score, 30.803333333333327,sDepthFirstSearchLowCost,Cost, 283.9238284345825, Score, -30.803333333333327, PathLength, 91.0,
hRandomDirection,Cost, 19.56949964920916, Score, 30.693333333333342,sDepthFirstSearchLowCost,Cost, 280.75852597533174, Score, -30.693333333333342, PathLength, 91.0,
hRandomSet,Cost, 45.473718813910544, Score, 34.76000000000002,sDepthFirstSearchLowCost,Cost, 331.18705539149835, Score, -34.76000000000002, PathLength, 103.0,
